! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   0.100   0.900   0.600    0.15044E-01   0.24656E-01   0.98503E+00
   0.100   0.900   0.700    0.19103E-01   0.10629E-01   0.99379E+00
   0.100   0.900   0.800    0.22237E-01   0.34539E-02   0.99794E+00
   0.100   0.900   0.900    0.24416E-01   0.73738E-03   0.99950E+00
   0.100   0.900   1.000    0.25788E-01   0.00000E+00   0.10000E+01
   0.100   1.000   0.000    0.00000E+00   0.20073E+00   0.64096E+00
   0.100   1.000   0.100    0.22374E-03   0.17328E+00   0.74429E+00
   0.100   1.000   0.200    0.10418E-02   0.14161E+00   0.83134E+00
   0.100   1.000   0.300    0.29739E-02   0.10826E+00   0.89636E+00
   0.100   1.000   0.400    0.62880E-02   0.75997E-01   0.94025E+00
   0.100   1.000   0.500    0.10646E-01   0.47511E-01   0.96789E+00
   0.100   1.000   0.600    0.15267E-01   0.25353E-01   0.98442E+00
   0.100   1.000   0.700    0.19359E-01   0.10940E-01   0.99355E+00
   0.100   1.000   0.800    0.22496E-01   0.35582E-02   0.99786E+00
   0.100   1.000   0.900    0.24653E-01   0.75956E-03   0.99948E+00
   0.100   1.000   1.000    0.25991E-01   0.00000E+00   0.10000E+01
   0.100   1.100   0.000    0.00000E+00   0.19774E+00   0.65224E+00
   0.100   1.100   0.100    0.21987E-03   0.17027E+00   0.75296E+00
   0.100   1.100   0.200    0.10237E-02   0.13879E+00   0.83739E+00
   0.100   1.100   0.300    0.29235E-02   0.10586E+00   0.90022E+00
   0.100   1.100   0.400    0.61849E-02   0.74149E-01   0.94253E+00
   0.100   1.100   0.500    0.10480E-01   0.46274E-01   0.96913E+00
   0.100   1.100   0.600    0.15044E-01   0.24656E-01   0.98503E+00
   0.100   1.100   0.700    0.19103E-01   0.10629E-01   0.99379E+00
   0.100   1.100   0.800    0.22237E-01   0.34539E-02   0.99794E+00
   0.100   1.100   0.900    0.24416E-01   0.73738E-03   0.99950E+00
   0.100   1.100   1.000    0.25788E-01   0.00000E+00   0.10000E+01
   0.100   1.200   0.000    0.00000E+00   0.18886E+00   0.68452E+00
   0.100   1.200   0.100    0.20827E-03   0.16145E+00   0.77751E+00
   0.100   1.200   0.200    0.97199E-03   0.13067E+00   0.85436E+00
   0.100   1.200   0.300    0.27796E-02   0.98992E-01   0.91097E+00
   0.100   1.200   0.400    0.58923E-02   0.68918E-01   0.94885E+00
   0.100   1.200   0.500    0.10009E-01   0.42787E-01   0.97257E+00
   0.100   1.200   0.600    0.14412E-01   0.22702E-01   0.98671E+00
   0.100   1.200   0.700    0.18374E-01   0.97522E-02   0.99449E+00
   0.100   1.200   0.800    0.21498E-01   0.31595E-02   0.99817E+00
   0.100   1.200   0.900    0.23734E-01   0.67067E-03   0.99955E+00
   0.100   1.200   1.000    0.25199E-01   0.00000E+00   0.10000E+01
   0.100   1.300   0.000    0.00000E+00   0.17451E+00   0.73320E+00
   0.100   1.300   0.100    0.19080E-03   0.14757E+00   0.81380E+00
   0.100   1.300   0.200    0.89455E-03   0.11816E+00   0.87908E+00
   0.100   1.300   0.300    0.25647E-02   0.88608E-01   0.92651E+00
   0.100   1.300   0.400    0.54545E-02   0.61123E-01   0.95793E+00
   0.100   1.300   0.500    0.93034E-02   0.37649E-01   0.97748E+00
   0.100   1.300   0.600    0.13463E-01   0.19846E-01   0.98910E+00
   0.100   1.300   0.700    0.17277E-01   0.84830E-02   0.99549E+00
   0.100   1.300   0.800    0.20376E-01   0.27342E-02   0.99851E+00
   0.100   1.300   0.900    0.22688E-01   0.57528E-03   0.99964E+00
   0.100   1.300   1.000    0.24287E-01   0.00000E+00   0.10000E+01
   0.100   1.400   0.000    0.00000E+00   0.15577E+00   0.79094E+00
   0.100   1.400   0.100    0.16967E-03   0.12999E+00   0.85580E+00
   0.100   1.400   0.200    0.80182E-03   0.10276E+00   0.90720E+00
   0.100   1.400   0.300    0.23092E-02   0.76133E-01   0.94395E+00
   0.100   1.400   0.400    0.49347E-02   0.51942E-01   0.96804E+00
   0.100   1.400   0.500    0.84634E-02   0.31687E-01   0.98294E+00
   0.100   1.400   0.600    0.12331E-01   0.16571E-01   0.99176E+00
   0.100   1.400   0.700    0.15960E-01   0.70366E-02   0.99659E+00
   0.100   1.400   0.800    0.19015E-01   0.22529E-02   0.99887E+00
   0.100   1.400   0.900    0.21401E-01   0.46868E-03   0.99972E+00
   0.100   1.400   1.000    0.23148E-01   0.00000E+00   0.10000E+01
   0.100   1.500   0.000    0.00000E+00   0.13457E+00   0.84906E+00
   0.100   1.500   0.100    0.14727E-03   0.11073E+00   0.89706E+00
   0.100   1.500   0.200    0.70601E-03   0.86371E-01   0.93431E+00
   0.100   1.500   0.300    0.20472E-02   0.63197E-01   0.96055E+00
   0.100   1.500   0.400    0.44006E-02   0.42622E-01   0.97759E+00
   0.100   1.500   0.500    0.75977E-02   0.25741E-01   0.98806E+00
   0.100   1.500   0.600    0.11157E-01   0.13349E-01   0.99424E+00
   0.100   1.500   0.700    0.14584E-01   0.56281E-02   0.99762E+00
   0.100   1.500   0.800    0.17574E-01   0.17866E-02   0.99921E+00
   0.100   1.500   0.900    0.20018E-01   0.36385E-03   0.99981E+00
   0.100   1.500   1.000    0.21907E-01   0.00000E+00   0.10000E+01
   0.100   1.600   0.000    0.00000E+00   0.11346E+00   0.89997E+00
   0.100   1.600   0.100    0.12601E-03   0.92082E-01   0.93241E+00
   0.100   1.600   0.200    0.61690E-03   0.70909E-01   0.95717E+00
   0.100   1.600   0.300    0.18065E-02   0.51277E-01   0.97441E+00
   0.100   1.600   0.400    0.39116E-02   0.34214E-01   0.98551E+00
   0.100   1.600   0.500    0.68011E-02   0.20465E-01   0.99230E+00
   0.100   1.600   0.600    0.10070E-01   0.10530E-01   0.99628E+00
   0.100   1.600   0.700    0.13295E-01   0.44064E-02   0.99846E+00
   0.100   1.600   0.800    0.16205E-01   0.13862E-02   0.99949E+00
   0.100   1.600   0.900    0.18685E-01   0.27583E-03   0.99988E+00
   0.100   1.600   1.000    0.20697E-01   0.00000E+00   0.10000E+01
   0.100   1.700   0.000    0.00000E+00   0.94933E-01   0.93927E+00
   0.100   1.700   0.100    0.10697E-03   0.76059E-01   0.95925E+00
   0.100   1.700   0.200    0.54098E-03   0.57903E-01   0.97432E+00
   0.100   1.700   0.300    0.16060E-02   0.41448E-01   0.98470E+00
   0.100   1.700   0.400    0.35085E-02   0.27399E-01   0.99136E+00
   0.100   1.700   0.500    0.61439E-02   0.16257E-01   0.99541E+00
   0.100   1.700   0.600    0.91660E-02   0.83043E-02   0.99778E+00
   0.100   1.700   0.700    0.12209E-01   0.34506E-02   0.99908E+00
   0.100   1.700   0.800    0.15035E-01   0.10728E-02   0.99969E+00
   0.100   1.700   0.900    0.17531E-01   0.20650E-03   0.99992E+00
   0.100   1.700   1.000    0.19639E-01   0.00000E+00   0.10000E+01
   0.100   1.800   0.000    0.00000E+00   0.80740E-01   0.96620E+00
   0.100   1.800   0.100    0.88230E-04   0.63983E-01   0.97743E+00
   0.100   1.800   0.200    0.47913E-03   0.48266E-01   0.98582E+00
   0.100   1.800   0.300    0.14527E-02   0.34280E-01   0.99158E+00
   0.100   1.800   0.400    0.32134E-02   0.22504E-01   0.99524E+00
   0.100   1.800   0.500    0.56699E-02   0.13265E-01   0.99747E+00
   0.100   1.800   0.600    0.85090E-02   0.67271E-02   0.99878E+00
   0.100   1.800   0.700    0.11407E-01   0.27626E-02   0.99950E+00
   0.100   1.800   0.800    0.14154E-01   0.84040E-03   0.99984E+00
   0.100   1.800   0.900    0.16650E-01   0.14911E-03   0.99996E+00
   0.100   1.800   1.000    0.18824E-01   0.00000E+00   0.10000E+01
   0.100   1.900   0.000    0.00000E+00   0.71685E-01   0.98272E+00
   0.100   1.900   0.100    0.75491E-04   0.56378E-01   0.98850E+00
   0.100   1.900   0.200    0.43803E-03   0.42270E-01   0.99279E+00
   0.100   1.900   0.300    0.13558E-02   0.29872E-01   0.99572E+00
   0.100   1.900   0.400    0.30335E-02   0.19525E-01   0.99758E+00
   0.100   1.900   0.500    0.53834E-02   0.11456E-01   0.99871E+00
   0.100   1.900   0.600    0.81091E-02   0.57729E-02   0.99938E+00
   0.100   1.900   0.700    0.10911E-01   0.23417E-02   0.99974E+00
   0.100   1.900   0.800    0.13601E-01   0.69551E-03   0.99991E+00
   0.100   1.900   0.900    0.16089E-01   0.11594E-03   0.99998E+00
   0.100   1.900   1.000    0.18298E-01   0.00000E+00   0.10000E+01
   0.200   0.000   0.000    0.00000E+00   0.61646E-01   0.99458E+00
   0.200   0.000   0.100    0.62820E-04   0.48205E-01   0.99655E+00
   0.200   0.000   0.200    0.40877E-03   0.36091E-01   0.99785E+00
   0.200   0.000   0.300    0.12994E-02   0.25597E-01   0.99861E+00
   0.200   0.000   0.400    0.29552E-02   0.16874E-01   0.99905E+00
   0.200   0.000   0.500    0.52957E-02   0.10018E-01   0.99935E+00
   0.200   0.000   0.600    0.80267E-02   0.50945E-02   0.99961E+00
   0.200   0.000   0.700    0.10857E-01   0.20714E-02   0.99981E+00
   0.200   0.000   0.800    0.13601E-01   0.61135E-03   0.99993E+00
   0.200   0.000   0.900    0.16162E-01   0.92421E-04   0.99998E+00
   0.200   0.000   1.000    0.18444E-01   0.00000E+00   0.10000E+01
   0.200   0.100   0.000    0.00000E+00   0.64838E-01   0.98846E+00
   0.200   0.100   0.100    0.75583E-04   0.50862E-01   0.99267E+00
   0.200   0.100   0.200    0.43818E-03   0.38253E-01   0.99542E+00
   0.200   0.100   0.300    0.13604E-02   0.27308E-01   0.99704E+00
   0.200   0.100   0.400    0.30541E-02   0.18159E-01   0.99798E+00
   0.200   0.100   0.500    0.54407E-02   0.10902E-01   0.99863E+00
   0.200   0.100   0.600    0.82258E-02   0.56299E-02   0.99917E+00
   0.200   0.100   0.700    0.11106E-01   0.23434E-02   0.99959E+00
   0.200   0.100   0.800    0.13881E-01   0.72147E-03   0.99984E+00
   0.200   0.100   0.900    0.16447E-01   0.12607E-03   0.99996E+00
   0.200   0.100   1.000    0.18712E-01   0.00000E+00   0.10000E+01
   0.200   0.200   0.000    0.00000E+00   0.72024E-01   0.97736E+00
   0.200   0.200   0.100    0.91379E-04   0.56832E-01   0.98559E+00
   0.200   0.200   0.200    0.48844E-03   0.43044E-01   0.99100E+00
   0.200   0.200   0.300    0.14810E-02   0.31034E-01   0.99418E+00
   0.200   0.200   0.400    0.32806E-02   0.20923E-01   0.99602E+00
   0.200   0.200   0.500    0.57999E-02   0.12774E-01   0.99730E+00
   0.200   0.200   0.600    0.87216E-02   0.67294E-02   0.99837E+00
   0.200   0.200   0.700    0.11712E-01   0.28736E-02   0.99920E+00
   0.200   0.200   0.800    0.14547E-01   0.91843E-03   0.99970E+00
   0.200   0.200   0.900    0.17114E-01   0.17923E-03   0.99992E+00
   0.200   0.200   1.000    0.19332E-01   0.00000E+00   0.10000E+01
   0.200   0.300   0.000    0.00000E+00   0.83370E-01   0.95912E+00
   0.200   0.300   0.100    0.11103E-03   0.66371E-01   0.97389E+00
   0.200   0.300   0.200    0.56135E-03   0.50789E-01   0.98365E+00
   0.200   0.300   0.300    0.16680E-02   0.37126E-01   0.98943E+00
   0.200   0.300   0.400    0.36499E-02   0.25483E-01   0.99276E+00
   0.200   0.300   0.500    0.63971E-02   0.15876E-01   0.99508E+00
   0.200   0.300   0.600    0.95420E-02   0.85425E-02   0.99703E+00
   0.200   0.300   0.700    0.12698E-01   0.37344E-02   0.99854E+00
   0.200   0.300   0.800    0.15612E-01   0.12340E-02   0.99944E+00
   0.200   0.300   0.900    0.18167E-01   0.25999E-03   0.99985E+00
   0.200   0.300   1.000    0.20298E-01   0.00000E+00   0.10000E+01
   0.200   0.400   0.000    0.00000E+00   0.98346E-01   0.93220E+00
   0.200   0.400   0.100    0.13710E-03   0.79156E-01   0.95647E+00
   0.200   0.400   0.200    0.66017E-03   0.61338E-01   0.97267E+00
   0.200   0.400   0.300    0.19259E-02   0.45568E-01   0.98228E+00
   0.200   0.400   0.400    0.41638E-02   0.31903E-01   0.98786E+00
   0.200   0.400   0.500    0.72266E-02   0.20307E-01   0.99175E+00
   0.200   0.400   0.600    0.10671E-01   0.11152E-01   0.99503E+00
   0.200   0.400   0.700    0.14038E-01   0.49775E-02   0.99755E+00
   0.200   0.400   0.800    0.17039E-01   0.16866E-02   0.99907E+00
   0.200   0.400   0.900    0.19557E-01   0.37427E-03   0.99975E+00
   0.200   0.400   1.000    0.21561E-01   0.00000E+00   0.10000E+01
   0.200   0.500   0.000    0.00000E+00   0.11567E+00   0.89674E+00
   0.200   0.500   0.100    0.16620E-03   0.94259E-01   0.93325E+00
   0.200   0.500   0.200    0.77853E-03   0.74074E-01   0.95788E+00
   0.200   0.500   0.300    0.22419E-02   0.55979E-01   0.97263E+00
   0.200   0.500   0.400    0.48010E-02   0.39992E-01   0.98122E+00
   0.200   0.500   0.500    0.82534E-02   0.25984E-01   0.98723E+00
   0.200   0.500   0.600    0.12053E-01   0.14538E-01   0.99229E+00
   0.200   0.500   0.700    0.15652E-01   0.65955E-02   0.99621E+00
   0.200   0.500   0.800    0.18728E-01   0.22776E-02   0.99855E+00
   0.200   0.500   0.900    0.21180E-01   0.52021E-03   0.99962E+00
   0.200   0.500   1.000    0.23018E-01   0.00000E+00   0.10000E+01
   0.200   0.600   0.000    0.00000E+00   0.13342E+00   0.85537E+00
   0.200   0.600   0.100    0.19796E-03   0.11014E+00   0.90573E+00
   0.200   0.600   0.200    0.90956E-03   0.87805E-01   0.94020E+00
   0.200   0.600   0.300    0.25949E-02   0.67484E-01   0.96100E+00
   0.200   0.600   0.400    0.55118E-02   0.49119E-01   0.97319E+00
   0.200   0.600   0.500    0.93911E-02   0.32503E-01   0.98176E+00
   0.200   0.600   0.600    0.13570E-01   0.18481E-01   0.98897E+00
   0.200   0.600   0.700    0.17401E-01   0.85028E-02   0.99456E+00
   0.200   0.600   0.800    0.20529E-01   0.29782E-02   0.99792E+00
   0.200   0.600   0.900    0.22882E-01   0.69666E-03   0.99944E+00
   0.200   0.600   1.000    0.24525E-01   0.00000E+00   0.10000E+01
   0.200   0.700   0.000    0.00000E+00   0.14951E+00   0.81326E+00
   0.200   0.700   0.100    0.22887E-03   0.12495E+00   0.87719E+00
   0.200   0.700   0.200    0.10394E-02   0.10096E+00   0.92164E+00
   0.200   0.700   0.300    0.29461E-02   0.78781E-01   0.94872E+00
   0.200   0.700   0.400    0.62182E-02   0.58276E-01   0.96467E+00
   0.200   0.700   0.500    0.10515E-01   0.39155E-01   0.97592E+00
   0.200   0.700   0.600    0.15058E-01   0.22551E-01   0.98543E+00
   0.200   0.700   0.700    0.19098E-01   0.10487E-01   0.99281E+00
   0.200   0.700   0.800    0.22252E-01   0.37101E-02   0.99726E+00
   0.200   0.700   0.900    0.24483E-01   0.87846E-03   0.99927E+00
   0.200   0.700   1.000    0.25921E-01   0.00000E+00   0.10000E+01
   0.200   0.800   0.000    0.00000E+00   0.16214E+00   0.77688E+00
   0.200   0.800   0.100    0.25525E-03   0.13690E+00   0.85212E+00
   0.200   0.800   0.200    0.11503E-02   0.11185E+00   0.90513E+00
   0.200   0.800   0.300    0.32473E-02   0.88344E-01   0.93773E+00
   0.200   0.800   0.400    0.68234E-02   0.66166E-01   0.95703E+00
   0.200   0.800   0.500    0.11475E-01   0.44961E-01   0.97067E+00
   0.200   0.800   0.600    0.16322E-01   0.26139E-01   0.98223E+00
   0.200   0.800   0.700    0.20529E-01   0.12246E-01   0.99123E+00
   0.200   0.800   0.800    0.23686E-01   0.43626E-02   0.99665E+00
   0.200   0.800   0.900    0.25798E-01   0.10455E-02   0.99910E+00
   0.200   0.800   1.000    0.27051E-01   0.00000E+00   0.10000E+01
   0.200   0.900   0.000    0.00000E+00   0.17013E+00   0.75227E+00
   0.200   0.900   0.100    0.27287E-03   0.14463E+00   0.83492E+00
   0.200   0.900   0.200    0.12253E-02   0.11904E+00   0.89371E+00
   0.200   0.900   0.300    0.34515E-02   0.94754E-01   0.93009E+00
   0.200   0.900   0.400    0.72333E-02   0.71520E-01   0.95169E+00
   0.200   0.900   0.500    0.12124E-01   0.48939E-01   0.96700E+00
   0.200   0.900   0.600    0.17173E-01   0.28616E-01   0.97999E+00
   0.200   0.900   0.700    0.21488E-01   0.13468E-01   0.99012E+00
   0.200   0.900   0.800    0.24640E-01   0.48180E-02   0.99622E+00
   0.200   0.900   0.900    0.26662E-01   0.11605E-02   0.99899E+00
   0.200   0.900   1.000    0.27786E-01   0.00000E+00   0.10000E+01
   0.200   1.000   0.000    0.00000E+00   0.17286E+00   0.74358E+00
   0.200   1.000   0.100    0.27907E-03   0.14730E+00   0.82879E+00
   0.200   1.000   0.200    0.12519E-02   0.12155E+00   0.88962E+00
   0.200   1.000   0.300    0.35240E-02   0.97014E-01   0.92733E+00
   0.200   1.000   0.400    0.73785E-02   0.73420E-01   0.94977E+00
   0.200   1.000   0.500    0.12354E-01   0.50357E-01   0.96568E+00
   0.200   1.000   0.600    0.17474E-01   0.29502E-01   0.97918E+00
   0.200   1.000   0.700    0.21826E-01   0.13906E-01   0.98972E+00
   0.200   1.000   0.800    0.24976E-01   0.49811E-02   0.99607E+00
   0.200   1.000   0.900    0.26964E-01   0.12014E-02   0.99895E+00
   0.200   1.000   1.000    0.28041E-01   0.00000E+00   0.10000E+01
   0.200   1.100   0.000    0.00000E+00   0.17013E+00   0.75227E+00
   0.200   1.100   0.100    0.27287E-03   0.14463E+00   0.83492E+00
   0.200   1.100   0.200    0.12253E-02   0.11904E+00   0.89371E+00
   0.200   1.100   0.300    0.34515E-02   0.94754E-01   0.93009E+00
   0.200   1.100   0.400    0.72333E-02   0.71520E-01   0.95169E+00
   0.200   1.100   0.500    0.12124E-01   0.48939E-01   0.96700E+00
   0.200   1.100   0.600    0.17173E-01   0.28616E-01   0.97999E+00
   0.200   1.100   0.700    0.21488E-01   0.13468E-01   0.99012E+00
   0.200   1.100   0.800    0.24640E-01   0.48180E-02   0.99622E+00
   0.200   1.100   0.900    0.26662E-01   0.11605E-02   0.99899E+00
   0.200   1.100   1.000    0.27786E-01   0.00000E+00   0.10000E+01
   0.200   1.200   0.000    0.00000E+00   0.16214E+00   0.77688E+00
   0.200   1.200   0.100    0.25525E-03   0.13690E+00   0.85212E+00
   0.200   1.200   0.200    0.11503E-02   0.11185E+00   0.90513E+00
   0.200   1.200   0.300    0.32473E-02   0.88344E-01   0.93773E+00
   0.200   1.200   0.400    0.68234E-02   0.66166E-01   0.95703E+00
   0.200   1.200   0.500    0.11475E-01   0.44961E-01   0.97067E+00
   0.200   1.200   0.600    0.16322E-01   0.26139E-01   0.98223E+00
   0.200   1.200   0.700    0.20529E-01   0.12246E-01   0.99123E+00
   0.200   1.200   0.800    0.23686E-01   0.43626E-02   0.99665E+00
   0.200   1.200   0.900    0.25798E-01   0.10455E-02   0.99910E+00
   0.200   1.200   1.000    0.27051E-01   0.00000E+00   0.10000E+01
   0.200   1.300   0.000    0.00000E+00   0.14951E+00   0.81326E+00
   0.200   1.300   0.100    0.22887E-03   0.12495E+00   0.87719E+00
   0.200   1.300   0.200    0.10394E-02   0.10096E+00   0.92164E+00
   0.200   1.300   0.300    0.29461E-02   0.78781E-01   0.94872E+00
   0.200   1.300   0.400    0.62182E-02   0.58276E-01   0.96467E+00
   0.200   1.300   0.500    0.10515E-01   0.39155E-01   0.97592E+00
   0.200   1.300   0.600    0.15058E-01   0.22551E-01   0.98543E+00
   0.200   1.300   0.700    0.19098E-01   0.10487E-01   0.99281E+00
   0.200   1.300   0.800    0.22252E-01   0.37101E-02   0.99726E+00
   0.200   1.300   0.900    0.24483E-01   0.87846E-03   0.99927E+00
   0.200   1.300   1.000    0.25921E-01   0.00000E+00   0.10000E+01
   0.200   1.400   0.000    0.00000E+00   0.13342E+00   0.85537E+00
   0.200   1.400   0.100    0.19796E-03   0.11014E+00   0.90573E+00
   0.200   1.400   0.200    0.90956E-03   0.87805E-01   0.94020E+00
   0.200   1.400   0.300    0.25949E-02   0.67484E-01   0.96100E+00
   0.200   1.400   0.400    0.55118E-02   0.49119E-01   0.97319E+00
   0.200   1.400   0.500    0.93911E-02   0.32503E-01   0.98176E+00
   0.200   1.400   0.600    0.13570E-01   0.18481E-01   0.98897E+00
   0.200   1.400   0.700    0.17401E-01   0.85028E-02   0.99456E+00
   0.200   1.400   0.800    0.20529E-01   0.29782E-02   0.99792E+00
   0.200   1.400   0.900    0.22882E-01   0.69666E-03   0.99944E+00
   0.200   1.400   1.000    0.24525E-01   0.00000E+00   0.10000E+01
   0.200   1.500   0.000    0.00000E+00   0.11567E+00   0.89674E+00
   0.200   1.500   0.100    0.16620E-03   0.94259E-01   0.93325E+00
   0.200   1.500   0.200    0.77853E-03   0.74074E-01   0.95788E+00
   0.200   1.500   0.300    0.22419E-02   0.55979E-01   0.97263E+00
   0.200   1.500   0.400    0.48010E-02   0.39992E-01   0.98122E+00
   0.200   1.500   0.500    0.82534E-02   0.25984E-01   0.98723E+00
   0.200   1.500   0.600    0.12053E-01   0.14538E-01   0.99229E+00
   0.200   1.500   0.700    0.15652E-01   0.65955E-02   0.99621E+00
   0.200   1.500   0.800    0.18728E-01   0.22776E-02   0.99855E+00
   0.200   1.500   0.900    0.21180E-01   0.52021E-03   0.99962E+00
   0.200   1.500   1.000    0.23018E-01   0.00000E+00   0.10000E+01
   0.200   1.600   0.000    0.00000E+00   0.98346E-01   0.93220E+00
   0.200   1.600   0.100    0.13710E-03   0.79156E-01   0.95647E+00
   0.200   1.600   0.200    0.66017E-03   0.61338E-01   0.97267E+00
   0.200   1.600   0.300    0.19259E-02   0.45568E-01   0.98228E+00
   0.200   1.600   0.400    0.41638E-02   0.31903E-01   0.98786E+00
   0.200   1.600   0.500    0.72266E-02   0.20307E-01   0.99175E+00
   0.200   1.600   0.600    0.10671E-01   0.11152E-01   0.99503E+00
   0.200   1.600   0.700    0.14038E-01   0.49775E-02   0.99755E+00
   0.200   1.600   0.800    0.17039E-01   0.16866E-02   0.99907E+00
   0.200   1.600   0.900    0.19557E-01   0.37427E-03   0.99975E+00
   0.200   1.600   1.000    0.21561E-01   0.00000E+00   0.10000E+01
   0.200   1.700   0.000    0.00000E+00   0.83370E-01   0.95912E+00
   0.200   1.700   0.100    0.11103E-03   0.66371E-01   0.97389E+00
   0.200   1.700   0.200    0.56135E-03   0.50789E-01   0.98365E+00
   0.200   1.700   0.300    0.16680E-02   0.37126E-01   0.98943E+00
   0.200   1.700   0.400    0.36499E-02   0.25483E-01   0.99276E+00
   0.200   1.700   0.500    0.63971E-02   0.15876E-01   0.99508E+00
   0.200   1.700   0.600    0.95420E-02   0.85425E-02   0.99703E+00
   0.200   1.700   0.700    0.12698E-01   0.37344E-02   0.99854E+00
   0.200   1.700   0.800    0.15612E-01   0.12340E-02   0.99944E+00
   0.200   1.700   0.900    0.18167E-01   0.25999E-03   0.99985E+00
   0.200   1.700   1.000    0.20298E-01   0.00000E+00   0.10000E+01
   0.200   1.800   0.000    0.00000E+00   0.72024E-01   0.97736E+00
   0.200   1.800   0.100    0.91379E-04   0.56832E-01   0.98559E+00
   0.200   1.800   0.200    0.48844E-03   0.43044E-01   0.99100E+00
   0.200   1.800   0.300    0.14810E-02   0.31034E-01   0.99418E+00
   0.200   1.800   0.400    0.32806E-02   0.20923E-01   0.99602E+00
   0.200   1.800   0.500    0.57999E-02   0.12774E-01   0.99730E+00
   0.200   1.800   0.600    0.87216E-02   0.67294E-02   0.99837E+00
   0.200   1.800   0.700    0.11712E-01   0.28736E-02   0.99920E+00
   0.200   1.800   0.800    0.14547E-01   0.91843E-03   0.99970E+00
   0.200   1.800   0.900    0.17114E-01   0.17923E-03   0.99992E+00
   0.200   1.800   1.000    0.19332E-01   0.00000E+00   0.10000E+01
   0.200   1.900   0.000    0.00000E+00   0.64838E-01   0.98846E+00
   0.200   1.900   0.100    0.75583E-04   0.50862E-01   0.99267E+00
   0.200   1.900   0.200    0.43818E-03   0.38253E-01   0.99542E+00
   0.200   1.900   0.300    0.13604E-02   0.27308E-01   0.99704E+00
   0.200   1.900   0.400    0.30541E-02   0.18159E-01   0.99798E+00
   0.200   1.900   0.500    0.54407E-02   0.10902E-01   0.99863E+00
   0.200   1.900   0.600    0.82258E-02   0.56299E-02   0.99917E+00
   0.200   1.900   0.700    0.11106E-01   0.23434E-02   0.99959E+00
   0.200   1.900   0.800    0.13881E-01   0.72147E-03   0.99984E+00
   0.200   1.900   0.900    0.16447E-01   0.12607E-03   0.99996E+00
   0.200   1.900   1.000    0.18712E-01   0.00000E+00   0.10000E+01
   0.300   0.000   0.000    0.00000E+00   0.57054E-01   0.99652E+00
   0.300   0.000   0.100    0.63823E-04   0.44850E-01   0.99774E+00
