! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 11  M= 11  NLM=   78   NMU= 12  NPHI= 24  NANG=  114   NSH=    150529
!  NX=  64   NY=   1   NZ=  30    NPTS=    3867   NCELLS=    5040
!  PROPERTY_FILE=les2y21w16.prp                  
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0400000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON STER)    WAVELENGTH=      1.65
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  24
!  OUTPUT_TYPE=MEDIUM-PROPERTIES   
!    X       Y       Z      Extinct  Albedo  Asymmetry Temp
   2.860   0.000   0.750   0.000000 0.000000  0.00000  281.70
   2.860   0.000   0.775   0.000000 0.000000  0.00000  283.90
   2.860   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.860   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.860   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.860   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.860   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.860   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.915   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.915   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.915   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.915   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.915   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.915   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.915   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.915   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.915   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.915   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.915   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.915   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.915   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.915   0.000   0.525   0.000000 0.000000  0.00000  282.70
   2.915   0.000   0.550   5.946264 0.995082  0.72442  282.50
   2.915   0.000   0.575  11.135723 0.992145  0.73894  282.30
   2.915   0.000   0.600  13.999975 0.990880  0.74088  282.10
   2.915   0.000   0.625  16.536011 0.989835  0.74232  282.00
   2.915   0.000   0.650  19.735252 0.988701  0.74356  281.80
   2.915   0.000   0.675  23.274992 0.987577  0.74472  281.70
   2.915   0.000   0.700  25.703138 0.986791  0.74584  281.60
   2.915   0.000   0.725  30.913857 0.985346  0.74746  281.50
   2.915   0.000   0.750  21.571068 0.988001  0.74472  281.70
   2.915   0.000   0.775   0.000000 0.000000  0.00000  283.90
   2.915   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.915   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.915   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.915   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.915   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.915   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.970   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.970   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.970   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.970   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.970   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.970   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.970   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.970   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.970   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.970   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.970   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.970   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.970   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.970   0.000   0.525   0.000000 0.000000  0.00000  282.70
   2.970   0.000   0.550   6.476744 0.994783  0.72644  282.50
   2.970   0.000   0.575  11.987231 0.991842  0.73894  282.30
   2.970   0.000   0.600  15.196309 0.990367  0.74164  282.10
   2.970   0.000   0.625  17.459608 0.989445  0.74296  282.00
   2.970   0.000   0.650  19.653784 0.988721  0.74356  281.80
   2.970   0.000   0.675  22.124546 0.987860  0.74472  281.70
   2.970   0.000   0.700  24.859957 0.986990  0.74584  281.60
   2.970   0.000   0.725  31.389017 0.985247  0.74746  281.50
   2.970   0.000   0.750  37.158737 0.983815  0.74901  281.70
   2.970   0.000   0.775  31.244465 0.985277  0.74746  283.90
   2.970   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.970   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.970   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.970   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.970   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.970   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.025   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.025   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.025   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.025   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.025   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.025   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.025   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.025   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.025   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.025   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.025   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.025   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.025   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.025   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.025   0.000   0.550   5.125338 0.995626  0.71871  282.50
   3.025   0.000   0.575   9.713976 0.992832  0.73761  282.30
   3.025   0.000   0.600  13.751004 0.990960  0.74088  282.10
   3.025   0.000   0.625  17.390356 0.989465  0.74296  282.00
   3.025   0.000   0.650  20.411867 0.988408  0.74415  281.80
   3.025   0.000   0.675  23.046593 0.987634  0.74472  281.70
   3.025   0.000   0.700  25.111732 0.986930  0.74584  281.60
   3.025   0.000   0.725  26.792372 0.986443  0.74639  281.50
   3.025   0.000   0.750  27.651211 0.986250  0.74639  281.70
   3.025   0.000   0.775  41.331451 0.982865  0.74998  283.90
   3.025   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.025   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.025   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.025   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.025   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.025   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.080   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.080   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.080   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.080   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.080   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.080   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.080   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.080   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.080   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.080   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.080   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.080   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.080   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.080   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.080   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.080   0.000   0.575   5.321529 0.995460  0.72133  282.30
   3.080   0.000   0.600   9.635579 0.992862  0.73761  282.10
   3.080   0.000   0.625  14.614887 0.990551  0.74164  282.00
   3.080   0.000   0.650  18.988186 0.988901  0.74356  281.80
   3.080   0.000   0.675  21.946375 0.987906  0.74472  281.70
   3.080   0.000   0.700  24.020298 0.987289  0.74528  281.60
   3.080   0.000   0.725  24.371193 0.987207  0.74528  281.50
   3.080   0.000   0.750   8.620852 0.993492  0.73472  281.70
   3.080   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.080   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.080   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.080   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.080   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.080   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.080   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.135   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.135   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.135   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.135   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.135   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.135   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.135   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.135   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.135   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.135   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.135   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.135   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.135   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.135   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.135   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.135   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.135   0.000   0.600   7.539218 0.994169  0.73049  282.10
   3.135   0.000   0.625  12.914354 0.991379  0.74000  282.00
   3.135   0.000   0.650  17.098467 0.989550  0.74296  281.80
   3.135   0.000   0.675  19.457333 0.988773  0.74356  281.70
   3.135   0.000   0.700  20.042252 0.988619  0.74356  281.60
   3.135   0.000   0.725  14.595320 0.990557  0.74164  281.50
   3.135   0.000   0.750   0.000000 0.000000  0.00000  281.70
   3.135   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.135   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.135   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.135   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.135   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.135   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.135   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.190   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.190   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.190   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.190   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.190   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.190   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.190   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.190   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.190   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.190   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.190   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.190   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.190   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.190   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.190   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.190   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.190   0.000   0.600   9.598958 0.993024  0.73588  282.10
   3.190   0.000   0.625  15.059588 0.990408  0.74164  282.00
   3.190   0.000   0.650  19.314447 0.988812  0.74356  281.80
   3.190   0.000   0.675  22.060438 0.987877  0.74472  281.70
   3.190   0.000   0.700  22.424984 0.987785  0.74472  281.60
   3.190   0.000   0.725  11.902935 0.991871  0.73894  281.50
   3.190   0.000   0.750   0.000000 0.000000  0.00000  281.70
   3.190   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.190   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.190   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.190   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.190   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.190   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.190   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.245   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.245   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.245   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.245   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.245   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.245   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.245   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.245   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.245   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.245   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.245   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.245   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.245   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.245   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.245   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.245   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.245   0.000   0.600   9.426776 0.993091  0.73588  282.10
   3.245   0.000   0.625  14.731802 0.990513  0.74164  282.00
   3.245   0.000   0.650  19.248596 0.988829  0.74356  281.80
   3.245   0.000   0.675  23.378267 0.987446  0.74528  281.70
   3.245   0.000   0.700  26.901707 0.986419  0.74639  281.60
   3.245   0.000   0.725  25.631657 0.986808  0.74584  281.50
   3.245   0.000   0.750   0.000000 0.000000  0.00000  281.70
   3.245   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.245   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.245   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.245   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.245   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.245   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.245   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.300   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.300   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.300   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.300   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.300   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.300   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.300   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.300   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.300   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.300   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.300   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.300   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.300   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.300   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.300   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.300   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.300   0.000   0.600   5.225615 0.995506  0.72133  282.10
   3.300   0.000   0.625  10.404182 0.992564  0.73761  282.00
   3.300   0.000   0.650  14.457750 0.990602  0.74164  281.80
   3.300   0.000   0.675  18.559872 0.989137  0.74296  281.70
   3.300   0.000   0.700  23.022203 0.987639  0.74472  281.60
   3.300   0.000   0.725  28.503866 0.985963  0.74693  281.50
   3.300   0.000   0.750  26.487896 0.986612  0.74584  281.70
   3.300   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.300   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.300   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.300   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.300   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.300   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.300   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.355   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.355   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.355   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.355   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.355   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.355   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.355   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.355   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.355   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.355   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.355   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.355   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.355   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.355   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.355   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.355   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.355   0.000   0.600   1.732422 0.998702  0.76732  282.10
   3.355   0.000   0.625   8.792365 0.993422  0.73472  282.00
   3.355   0.000   0.650  13.037253 0.991337  0.74000  281.80
   3.355   0.000   0.675  15.306125 0.990332  0.74164  281.70
   3.355   0.000   0.700  14.245462 0.990802  0.74088  281.60
   3.355   0.000   0.725  14.575753 0.990564  0.74164  281.50
   3.355   0.000   0.750   5.843845 0.995129  0.72442  281.70
   3.355   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.355   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.355   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.355   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.355   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.355   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.355   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.410   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.410   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.410   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.410   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.410   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.410   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.410   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.410   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.410   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.410   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.410   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.410   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.410   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.410   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.410   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.410   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.410   0.000   0.600   3.265270 0.996996  0.70717  282.10
   3.410   0.000   0.625  10.446652 0.992548  0.73761  282.00
   3.410   0.000   0.650  14.444624 0.990607  0.74164  281.80
   3.410   0.000   0.675  16.584890 0.989820  0.74232  281.70
   3.410   0.000   0.700  13.532875 0.991033  0.74088  281.60
   3.410   0.000   0.725   0.000000 0.000000  0.00000  281.50
   3.410   0.000   0.750   0.000000 0.000000  0.00000  281.70
   3.410   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.410   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.410   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.410   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.410   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.410   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.410   0.000   1.000   0.000000 0.000000  0.00000  290.00
   3.465   0.000   0.000   0.000000 0.000000  0.00000  288.00
   3.465   0.000   0.050   0.000000 0.000000  0.00000  287.50
   3.465   0.000   0.100   0.000000 0.000000  0.00000  287.00
   3.465   0.000   0.150   0.000000 0.000000  0.00000  286.50
   3.465   0.000   0.200   0.000000 0.000000  0.00000  286.00
   3.465   0.000   0.250   0.000000 0.000000  0.00000  285.50
   3.465   0.000   0.300   0.000000 0.000000  0.00000  285.50
   3.465   0.000   0.350   0.000000 0.000000  0.00000  284.50
   3.465   0.000   0.400   0.000000 0.000000  0.00000  284.00
   3.465   0.000   0.425   0.000000 0.000000  0.00000  283.60
   3.465   0.000   0.450   0.000000 0.000000  0.00000  283.40
   3.465   0.000   0.475   0.000000 0.000000  0.00000  283.20
   3.465   0.000   0.500   0.000000 0.000000  0.00000  282.90
   3.465   0.000   0.525   0.000000 0.000000  0.00000  282.70
   3.465   0.000   0.550   0.000000 0.000000  0.00000  282.50
   3.465   0.000   0.575   0.000000 0.000000  0.00000  282.30
   3.465   0.000   0.600   6.427867 0.994803  0.72644  282.10
   3.465   0.000   0.625  10.858125 0.992251  0.73894  282.00
   3.465   0.000   0.650  13.764926 0.990955  0.74088  281.80
   3.465   0.000   0.675  16.262173 0.989916  0.74232  281.70
   3.465   0.000   0.700  19.352940 0.988800  0.74356  281.60
   3.465   0.000   0.725  20.291803 0.988440  0.74415  281.50
   3.465   0.000   0.750   0.000000 0.000000  0.00000  281.70
   3.465   0.000   0.775   0.000000 0.000000  0.00000  283.90
   3.465   0.000   0.800   0.000000 0.000000  0.00000  286.20
   3.465   0.000   0.825   0.000000 0.000000  0.00000  286.90
   3.465   0.000   0.850   0.000000 0.000000  0.00000  288.00
   3.465   0.000   0.900   0.000000 0.000000  0.00000  289.00
   3.465   0.000   0.950   0.000000 0.000000  0.00000  289.50
   3.465   0.000   1.000   0.000000 0.000000  0.00000  290.00
