! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 11  M= 11  NLM=   78   NMU= 12  NPHI= 24  NANG=  114   NSH=    150529
!  NX=  64   NY=   1   NZ=  30    NPTS=    3867   NCELLS=    5040
!  PROPERTY_FILE=les2y21w16.prp                  
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0400000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      1.65
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  24
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   1.760   0.000   0.550    0.26251E-01   0.52388E+00   0.56808E-02
   1.760   0.000   0.575    0.38798E-01   0.52670E+00   0.46501E-02
   1.760   0.000   0.600    0.61096E-01   0.53443E+00   0.41958E-02
   1.760   0.000   0.625    0.92913E-01   0.55043E+00   0.64504E-02
   1.760   0.000   0.650    0.13467E+00   0.57079E+00   0.97360E-02
   1.760   0.000   0.675    0.18754E+00   0.58356E+00   0.12572E-01
   1.760   0.000   0.700    0.25090E+00   0.58646E+00   0.20343E-01
   1.760   0.000   0.725    0.32092E+00   0.59907E+00   0.80647E-01
   1.760   0.000   0.750    0.41336E+00   0.43414E+00   0.47715E+00
   1.760   0.000   0.775    0.45606E+00   0.27651E-02   0.10000E+01
   1.760   0.000   0.800    0.44867E+00   0.45816E-04   0.10000E+01
   1.760   0.000   0.825    0.44277E+00   0.00000E+00   0.10000E+01
   1.760   0.000   0.850    0.43849E+00   0.00000E+00   0.10000E+01
   1.760   0.000   0.900    0.42867E+00   0.00000E+00   0.10000E+01
   1.760   0.000   0.950    0.42394E+00   0.00000E+00   0.10000E+01
   1.760   0.000   1.000    0.42311E+00   0.00000E+00   0.10000E+01
   1.815   0.000   0.000    0.24445E-01   0.55859E+00   0.49326E-01
   1.815   0.000   0.050    0.24428E-01   0.55640E+00   0.51942E-01
   1.815   0.000   0.100    0.24116E-01   0.55821E+00   0.10353E-01
   1.815   0.000   0.150    0.23961E-01   0.56043E+00   0.13455E-02
   1.815   0.000   0.200    0.23966E-01   0.55822E+00   0.20846E-02
   1.815   0.000   0.250    0.24002E-01   0.54996E+00   0.22783E-02
   1.815   0.000   0.300    0.23833E-01   0.53936E+00   0.69231E-02
   1.815   0.000   0.350    0.23777E-01   0.53068E+00   0.12351E-01
   1.815   0.000   0.400    0.23717E-01   0.52503E+00   0.87518E-02
   1.815   0.000   0.425    0.23669E-01   0.51965E+00   0.15570E-01
   1.815   0.000   0.450    0.23625E-01   0.51399E+00   0.11630E-01
   1.815   0.000   0.475    0.23614E-01   0.50606E+00   0.58744E-02
   1.815   0.000   0.500    0.23741E-01   0.49254E+00   0.57131E-02
   1.815   0.000   0.525    0.24203E-01   0.48200E+00   0.54869E-02
   1.815   0.000   0.550    0.25822E-01   0.47510E+00   0.39418E-02
   1.815   0.000   0.575    0.29651E-01   0.47231E+00   0.36766E-02
   1.815   0.000   0.600    0.39477E-01   0.46906E+00   0.45039E-02
   1.815   0.000   0.625    0.66965E-01   0.46188E+00   0.47766E-02
   1.815   0.000   0.650    0.10844E+00   0.46138E+00   0.44072E-02
   1.815   0.000   0.675    0.15701E+00   0.46265E+00   0.64993E-02
   1.815   0.000   0.700    0.21742E+00   0.47973E+00   0.30464E-01
   1.815   0.000   0.725    0.28314E+00   0.43342E+00   0.23754E+00
   1.815   0.000   0.750    0.33350E+00   0.13383E+00   0.84848E+00
   1.815   0.000   0.775    0.35884E+00   0.21602E-02   0.10000E+01
   1.815   0.000   0.800    0.37421E+00   0.65288E-04   0.10000E+01
   1.815   0.000   0.825    0.38442E+00   0.00000E+00   0.10000E+01
   1.815   0.000   0.850    0.39173E+00   0.00000E+00   0.10000E+01
   1.815   0.000   0.900    0.40151E+00   0.00000E+00   0.10000E+01
   1.815   0.000   0.950    0.40645E+00   0.00000E+00   0.10000E+01
   1.815   0.000   1.000    0.41102E+00   0.00000E+00   0.10000E+01
   1.870   0.000   0.000    0.25184E-01   0.55181E+00   0.74473E-01
   1.870   0.000   0.050    0.24363E-01   0.55294E+00   0.20507E-01
   1.870   0.000   0.100    0.24000E-01   0.55555E+00   0.22652E-02
   1.870   0.000   0.150    0.23926E-01   0.55494E+00   0.14230E-02
   1.870   0.000   0.200    0.23891E-01   0.54787E+00   0.24437E-02
   1.870   0.000   0.250    0.23881E-01   0.53583E+00   0.34211E-02
   1.870   0.000   0.300    0.23920E-01   0.52325E+00   0.13731E-01
   1.870   0.000   0.350    0.23794E-01   0.51272E+00   0.83048E-02
   1.870   0.000   0.400    0.23740E-01   0.50069E+00   0.16276E-01
   1.870   0.000   0.425    0.23711E-01   0.49440E+00   0.92816E-02
   1.870   0.000   0.450    0.23673E-01   0.48644E+00   0.55695E-02
   1.870   0.000   0.475    0.23660E-01   0.47295E+00   0.57702E-02
   1.870   0.000   0.500    0.23782E-01   0.45977E+00   0.51654E-02
   1.870   0.000   0.525    0.24251E-01   0.44785E+00   0.36158E-02
   1.870   0.000   0.550    0.25698E-01   0.43823E+00   0.39680E-02
   1.870   0.000   0.575    0.28898E-01   0.42833E+00   0.44675E-02
   1.870   0.000   0.600    0.33465E-01   0.40994E+00   0.33830E-02
   1.870   0.000   0.625    0.55436E-01   0.39275E+00   0.20578E-02
   1.870   0.000   0.650    0.92681E-01   0.38800E+00   0.29019E-02
   1.870   0.000   0.675    0.13805E+00   0.41058E+00   0.14536E-01
   1.870   0.000   0.700    0.19474E+00   0.44879E+00   0.13578E+00
   1.870   0.000   0.725    0.25760E+00   0.30175E+00   0.68232E+00
   1.870   0.000   0.750    0.28704E+00   0.30977E-01   0.10000E+01
   1.870   0.000   0.775    0.29976E+00   0.18487E-02   0.10000E+01
   1.870   0.000   0.800    0.32471E+00   0.93204E-04   0.10000E+01
   1.870   0.000   0.825    0.34705E+00   0.00000E+00   0.10000E+01
   1.870   0.000   0.850    0.36398E+00   0.00000E+00   0.10000E+01
   1.870   0.000   0.900    0.38704E+00   0.00000E+00   0.10000E+01
   1.870   0.000   0.950    0.40002E+00   0.00000E+00   0.10000E+01
   1.870   0.000   1.000    0.40814E+00   0.00000E+00   0.10000E+01
   1.925   0.000   0.000    0.23093E-01   0.53936E+00   0.34934E-01
   1.925   0.000   0.050    0.23379E-01   0.54209E+00   0.54399E-02
   1.925   0.000   0.100    0.23421E-01   0.54298E+00   0.12284E-02
   1.925   0.000   0.150    0.23438E-01   0.53821E+00   0.24790E-02
   1.925   0.000   0.200    0.23438E-01   0.52720E+00   0.22919E-02
   1.925   0.000   0.250    0.23472E-01   0.51311E+00   0.10542E-01
   1.925   0.000   0.300    0.23519E-01   0.49963E+00   0.10516E-01
   1.925   0.000   0.350    0.23559E-01   0.48654E+00   0.12156E-01
   1.925   0.000   0.400    0.23444E-01   0.47236E+00   0.74900E-02
   1.925   0.000   0.425    0.23415E-01   0.46442E+00   0.55379E-02
   1.925   0.000   0.450    0.23387E-01   0.45160E+00   0.57493E-02
   1.925   0.000   0.475    0.23383E-01   0.43803E+00   0.47313E-02
   1.925   0.000   0.500    0.23519E-01   0.42465E+00   0.34747E-02
   1.925   0.000   0.525    0.24024E-01   0.41115E+00   0.42610E-02
   1.925   0.000   0.550    0.25423E-01   0.39552E+00   0.43232E-02
   1.925   0.000   0.575    0.28315E-01   0.37514E+00   0.28534E-02
   1.925   0.000   0.600    0.32401E-01   0.35292E+00   0.15319E-02
   1.925   0.000   0.625    0.43807E-01   0.33874E+00   0.20800E-02
   1.925   0.000   0.650    0.73608E-01   0.34652E+00   0.10554E-01
   1.925   0.000   0.675    0.11878E+00   0.36954E+00   0.10907E+00
   1.925   0.000   0.700    0.16022E+00   0.26469E+00   0.57132E+00
   1.925   0.000   0.725    0.19546E+00   0.10865E+00   0.92888E+00
   1.925   0.000   0.750    0.23062E+00   0.22843E-01   0.10000E+01
   1.925   0.000   0.775    0.26116E+00   0.17609E-02   0.10000E+01
   1.925   0.000   0.800    0.28577E+00   0.13333E-03   0.10000E+01
   1.925   0.000   0.825    0.31304E+00   0.00000E+00   0.10000E+01
   1.925   0.000   0.850    0.33626E+00   0.00000E+00   0.10000E+01
   1.925   0.000   0.900    0.36665E+00   0.00000E+00   0.10000E+01
   1.925   0.000   0.950    0.38584E+00   0.00000E+00   0.10000E+01
   1.925   0.000   1.000    0.39788E+00   0.00000E+00   0.10000E+01
   1.980   0.000   0.000    0.22025E-01   0.53505E+00   0.12669E-01
   1.980   0.000   0.050    0.22615E-01   0.53718E+00   0.14652E-02
   1.980   0.000   0.100    0.23076E-01   0.53482E+00   0.18844E-02
   1.980   0.000   0.150    0.23128E-01   0.52617E+00   0.23221E-02
   1.980   0.000   0.200    0.23188E-01   0.51292E+00   0.57885E-02
   1.980   0.000   0.250    0.23244E-01   0.49855E+00   0.12943E-01
   1.980   0.000   0.300    0.23285E-01   0.48501E+00   0.81998E-02
   1.980   0.000   0.350    0.23326E-01   0.47208E+00   0.13386E-01
   1.980   0.000   0.400    0.23339E-01   0.45875E+00   0.56386E-02
   1.980   0.000   0.425    0.23271E-01   0.44763E+00   0.56356E-02
   1.980   0.000   0.450    0.23224E-01   0.43552E+00   0.42510E-02
   1.980   0.000   0.475    0.23216E-01   0.42373E+00   0.35327E-02
   1.980   0.000   0.500    0.23374E-01   0.41171E+00   0.44523E-02
   1.980   0.000   0.525    0.23944E-01   0.39867E+00   0.40817E-02
   1.980   0.000   0.550    0.25385E-01   0.38282E+00   0.23425E-02
   1.980   0.000   0.575    0.28118E-01   0.36503E+00   0.14585E-02
   1.980   0.000   0.600    0.31950E-01   0.35114E+00   0.25532E-02
   1.980   0.000   0.625    0.38382E-01   0.35437E+00   0.13111E-01
   1.980   0.000   0.650    0.67326E-01   0.36649E+00   0.11284E+00
   1.980   0.000   0.675    0.12344E+00   0.30877E+00   0.55938E+00
   1.980   0.000   0.700    0.16630E+00   0.12432E+00   0.97173E+00
   1.980   0.000   0.725    0.19559E+00   0.68626E-01   0.10000E+01
   1.980   0.000   0.750    0.22484E+00   0.21746E-01   0.10000E+01
   1.980   0.000   0.775    0.25960E+00   0.18689E-02   0.10000E+01
   1.980   0.000   0.800    0.28807E+00   0.19121E-03   0.10000E+01
   1.980   0.000   0.825    0.30808E+00   0.00000E+00   0.10000E+01
   1.980   0.000   0.850    0.32977E+00   0.00000E+00   0.10000E+01
   1.980   0.000   0.900    0.36031E+00   0.00000E+00   0.10000E+01
   1.980   0.000   0.950    0.38176E+00   0.00000E+00   0.10000E+01
   1.980   0.000   1.000    0.39683E+00   0.00000E+00   0.10000E+01
   2.035   0.000   0.000    0.22691E-01   0.56150E+00   0.27918E-02
   2.035   0.000   0.050    0.22743E-01   0.56193E+00   0.13283E-02
   2.035   0.000   0.100    0.22935E-01   0.55681E+00   0.24853E-02
   2.035   0.000   0.150    0.23182E-01   0.54629E+00   0.29292E-02
   2.035   0.000   0.200    0.23225E-01   0.53322E+00   0.13348E-01
   2.035   0.000   0.250    0.23256E-01   0.52081E+00   0.87700E-02
   2.035   0.000   0.300    0.23291E-01   0.51069E+00   0.15933E-01
   2.035   0.000   0.350    0.23303E-01   0.50296E+00   0.57456E-02
   2.035   0.000   0.400    0.23310E-01   0.49299E+00   0.54045E-02
   2.035   0.000   0.425    0.23305E-01   0.48561E+00   0.38276E-02
   2.035   0.000   0.450    0.23259E-01   0.47891E+00   0.37565E-02
   2.035   0.000   0.475    0.23244E-01   0.47312E+00   0.45058E-02
   2.035   0.000   0.500    0.23430E-01   0.46883E+00   0.37148E-02
   2.035   0.000   0.525    0.24095E-01   0.46492E+00   0.19303E-02
   2.035   0.000   0.550    0.25652E-01   0.46232E+00   0.15010E-02
   2.035   0.000   0.575    0.28334E-01   0.46711E+00   0.36724E-02
   2.035   0.000   0.600    0.32112E-01   0.48498E+00   0.19811E-01
   2.035   0.000   0.625    0.57510E-01   0.54022E+00   0.11715E+00
   2.035   0.000   0.650    0.11175E+00   0.61040E+00   0.38470E+00
   2.035   0.000   0.675    0.18255E+00   0.54446E+00   0.64569E+00
   2.035   0.000   0.700    0.23711E+00   0.39793E+00   0.76265E+00
   2.035   0.000   0.725    0.25943E+00   0.31857E+00   0.75487E+00
   2.035   0.000   0.750    0.29454E+00   0.23223E+00   0.75680E+00
   2.035   0.000   0.775    0.31668E+00   0.21709E-02   0.10000E+01
   2.035   0.000   0.800    0.32362E+00   0.27501E-03   0.10000E+01
   2.035   0.000   0.825    0.33708E+00   0.00000E+00   0.10000E+01
   2.035   0.000   0.850    0.35079E+00   0.00000E+00   0.10000E+01
   2.035   0.000   0.900    0.37828E+00   0.00000E+00   0.10000E+01
   2.035   0.000   0.950    0.39883E+00   0.00000E+00   0.10000E+01
   2.035   0.000   1.000    0.41437E+00   0.00000E+00   0.10000E+01
   2.090   0.000   0.000    0.23188E-01   0.57540E+00   0.12405E-02
   2.090   0.000   0.050    0.23023E-01   0.57391E+00   0.23892E-02
   2.090   0.000   0.100    0.23011E-01   0.56708E+00   0.22480E-02
   2.090   0.000   0.150    0.23142E-01   0.55646E+00   0.92468E-02
   2.090   0.000   0.200    0.23280E-01   0.54534E+00   0.11153E-01
   2.090   0.000   0.250    0.23281E-01   0.53706E+00   0.10718E-01
   2.090   0.000   0.300    0.23275E-01   0.53354E+00   0.86796E-02
   2.090   0.000   0.350    0.23276E-01   0.53297E+00   0.57728E-02
   2.090   0.000   0.400    0.23265E-01   0.53253E+00   0.35528E-02
   2.090   0.000   0.425    0.23253E-01   0.53277E+00   0.40607E-02
   2.090   0.000   0.450    0.23233E-01   0.53540E+00   0.44347E-02
   2.090   0.000   0.475    0.23242E-01   0.54159E+00   0.32286E-02
   2.090   0.000   0.500    0.23491E-01   0.55129E+00   0.16515E-02
   2.090   0.000   0.525    0.24293E-01   0.56596E+00   0.16827E-02
   2.090   0.000   0.550    0.26048E-01   0.59054E+00   0.56182E-02
   2.090   0.000   0.575    0.28858E-01   0.63266E+00   0.31568E-01
   2.090   0.000   0.600    0.34116E-01   0.70288E+00   0.11968E+00
   2.090   0.000   0.625    0.73849E-01   0.81044E+00   0.21393E+00
   2.090   0.000   0.650    0.15065E+00   0.81917E+00   0.28245E+00
   2.090   0.000   0.675    0.22463E+00   0.74203E+00   0.36341E+00
   2.090   0.000   0.700    0.27692E+00   0.62002E+00   0.36349E+00
   2.090   0.000   0.725    0.32020E+00   0.49561E+00   0.35674E+00
   2.090   0.000   0.750    0.35645E+00   0.24465E+00   0.72303E+00
   2.090   0.000   0.775    0.36653E+00   0.26870E-02   0.10000E+01
   2.090   0.000   0.800    0.36329E+00   0.39695E-03   0.10000E+01
   2.090   0.000   0.825    0.36665E+00   0.00000E+00   0.10000E+01
   2.090   0.000   0.850    0.37272E+00   0.00000E+00   0.10000E+01
   2.090   0.000   0.900    0.39166E+00   0.00000E+00   0.10000E+01
   2.090   0.000   0.950    0.41030E+00   0.00000E+00   0.10000E+01
   2.090   0.000   1.000    0.42408E+00   0.00000E+00   0.10000E+01
   2.145   0.000   0.000    0.22924E-01   0.56839E+00   0.16954E-02
   2.145   0.000   0.050    0.23102E-01   0.56525E+00   0.23664E-02
   2.145   0.000   0.100    0.23116E-01   0.55761E+00   0.47930E-02
   2.145   0.000   0.150    0.23095E-01   0.54802E+00   0.13452E-01
   2.145   0.000   0.200    0.23165E-01   0.54031E+00   0.79848E-02
   2.145   0.000   0.250    0.23231E-01   0.53790E+00   0.14934E-01
   2.145   0.000   0.300    0.23191E-01   0.54134E+00   0.55608E-02
   2.145   0.000   0.350    0.23166E-01   0.54824E+00   0.45886E-02
   2.145   0.000   0.400    0.23136E-01   0.55963E+00   0.43325E-02
   2.145   0.000   0.425    0.23113E-01   0.56797E+00   0.42616E-02
   2.145   0.000   0.450    0.23091E-01   0.58028E+00   0.26946E-02
   2.145   0.000   0.475    0.23133E-01   0.59582E+00   0.14982E-02
   2.145   0.000   0.500    0.23493E-01   0.61446E+00   0.20788E-02
   2.145   0.000   0.525    0.24498E-01   0.63977E+00   0.88750E-02
   2.145   0.000   0.550    0.26628E-01   0.67837E+00   0.49137E-01
   2.145   0.000   0.575    0.31323E-01   0.73220E+00   0.14305E+00
   2.145   0.000   0.600    0.39812E-01   0.80676E+00   0.16697E+00
   2.145   0.000   0.625    0.74633E-01   0.82028E+00   0.14407E+00
   2.145   0.000   0.650    0.14782E+00   0.77876E+00   0.16214E+00
   2.145   0.000   0.675    0.22475E+00   0.67866E+00   0.14272E+00
   2.145   0.000   0.700    0.28749E+00   0.57582E+00   0.15748E+00
   2.145   0.000   0.725    0.34927E+00   0.41507E+00   0.41808E+00
   2.145   0.000   0.750    0.38560E+00   0.83887E-01   0.92301E+00
   2.145   0.000   0.775    0.39363E+00   0.34593E-02   0.10000E+01
   2.145   0.000   0.800    0.39701E+00   0.57553E-03   0.10000E+01
   2.145   0.000   0.825    0.39461E+00   0.00000E+00   0.10000E+01
   2.145   0.000   0.850    0.39657E+00   0.00000E+00   0.10000E+01
   2.145   0.000   0.900    0.40482E+00   0.00000E+00   0.10000E+01
   2.145   0.000   0.950    0.41832E+00   0.00000E+00   0.10000E+01
   2.145   0.000   1.000    0.42907E+00   0.00000E+00   0.10000E+01
   2.200   0.000   0.000    0.23300E-01   0.57692E+00   0.25134E-02
   2.200   0.000   0.050    0.23300E-01   0.57285E+00   0.25921E-02
   2.200   0.000   0.100    0.23327E-01   0.56566E+00   0.12603E-01
   2.200   0.000   0.150    0.23271E-01   0.55881E+00   0.93579E-02
   2.200   0.000   0.200    0.23192E-01   0.55651E+00   0.14910E-01
   2.200   0.000   0.250    0.23198E-01   0.56113E+00   0.61103E-02
   2.200   0.000   0.300    0.23219E-01   0.57189E+00   0.55797E-02
   2.200   0.000   0.350    0.23141E-01   0.58818E+00   0.35853E-02
   2.200   0.000   0.400    0.23073E-01   0.61294E+00   0.39867E-02
   2.200   0.000   0.425    0.23049E-01   0.62951E+00   0.22065E-02
   2.200   0.000   0.450    0.23023E-01   0.64817E+00   0.14586E-02
   2.200   0.000   0.475    0.23091E-01   0.66805E+00   0.28231E-02
   2.200   0.000   0.500    0.23603E-01   0.69128E+00   0.14214E-01
   2.200   0.000   0.525    0.24903E-01   0.72258E+00   0.72949E-01
   2.200   0.000   0.550    0.29590E-01   0.76263E+00   0.15895E+00
   2.200   0.000   0.575    0.39712E-01   0.81348E+00   0.15896E+00
   2.200   0.000   0.600    0.54748E-01   0.81701E+00   0.11021E+00
   2.200   0.000   0.625    0.96537E-01   0.78113E+00   0.84110E-01
   2.200   0.000   0.650    0.16519E+00   0.73110E+00   0.53845E-01
   2.200   0.000   0.675    0.24288E+00   0.69970E+00   0.65966E-01
   2.200   0.000   0.700    0.32589E+00   0.68207E+00   0.15848E+00
   2.200   0.000   0.725    0.42707E+00   0.48240E+00   0.50704E+00
   2.200   0.000   0.750    0.46206E+00   0.25518E-01   0.10000E+01
   2.200   0.000   0.775    0.45081E+00   0.45561E-02   0.10000E+01
   2.200   0.000   0.800    0.44984E+00   0.83931E-03   0.10000E+01
   2.200   0.000   0.825    0.44797E+00   0.00000E+00   0.10000E+01
   2.200   0.000   0.850    0.44332E+00   0.00000E+00   0.10000E+01
   2.200   0.000   0.900    0.44321E+00   0.00000E+00   0.10000E+01
   2.200   0.000   0.950    0.44602E+00   0.00000E+00   0.10000E+01
   2.200   0.000   1.000    0.45099E+00   0.00000E+00   0.10000E+01
   2.255   0.000   0.000    0.23661E-01   0.58615E+00   0.22520E-02
   2.255   0.000   0.050    0.23576E-01   0.58167E+00   0.79616E-02
   2.255   0.000   0.100    0.23489E-01   0.57607E+00   0.11806E-01
   2.255   0.000   0.150    0.23404E-01   0.57346E+00   0.95156E-02
   2.255   0.000   0.200    0.23284E-01   0.57729E+00   0.10176E-01
   2.255   0.000   0.250    0.23191E-01   0.58854E+00   0.57558E-02
   2.255   0.000   0.300    0.23161E-01   0.60678E+00   0.37271E-02
   2.255   0.000   0.350    0.23127E-01   0.63310E+00   0.44965E-02
   2.255   0.000   0.400    0.23024E-01   0.66946E+00   0.18327E-02
   2.255   0.000   0.425    0.22985E-01   0.68963E+00   0.15386E-02
   2.255   0.000   0.450    0.22948E-01   0.71005E+00   0.41484E-02
   2.255   0.000   0.475    0.23058E-01   0.73243E+00   0.22800E-01
   2.255   0.000   0.500    0.23792E-01   0.76292E+00   0.10044E+00
   2.255   0.000   0.525    0.25602E-01   0.79846E+00   0.15457E+00
   2.255   0.000   0.550    0.49152E-01   0.81297E+00   0.11640E+00
   2.255   0.000   0.575    0.81441E-01   0.79862E+00   0.71367E-01
   2.255   0.000   0.600    0.11450E+00   0.76401E+00   0.40125E-01
   2.255   0.000   0.625    0.15628E+00   0.74141E+00   0.20599E-01
   2.255   0.000   0.650    0.21334E+00   0.74451E+00   0.25902E-01
   2.255   0.000   0.675    0.28414E+00   0.76503E+00   0.51521E-01
   2.255   0.000   0.700    0.37133E+00   0.76171E+00   0.12267E+00
   2.255   0.000   0.725    0.48558E+00   0.53747E+00   0.45203E+00
   2.255   0.000   0.750    0.52716E+00   0.30395E-01   0.10000E+01
   2.255   0.000   0.775    0.51395E+00   0.60851E-02   0.10000E+01
   2.255   0.000   0.800    0.50432E+00   0.12336E-02   0.10000E+01
   2.255   0.000   0.825    0.49842E+00   0.00000E+00   0.10000E+01
   2.255   0.000   0.850    0.49140E+00   0.00000E+00   0.10000E+01
   2.255   0.000   0.900    0.48112E+00   0.00000E+00   0.10000E+01
   2.255   0.000   0.950    0.47534E+00   0.00000E+00   0.10000E+01
   2.255   0.000   1.000    0.47221E+00   0.00000E+00   0.10000E+01
   2.310   0.000   0.000    0.23836E-01   0.58878E+00   0.39741E-02
   2.310   0.000   0.050    0.23777E-01   0.58432E+00   0.13750E-01
   2.310   0.000   0.100    0.23607E-01   0.58126E+00   0.80575E-02
   2.310   0.000   0.150    0.23443E-01   0.58331E+00   0.15964E-01
   2.310   0.000   0.200    0.23330E-01   0.59242E+00   0.55265E-02
   2.310   0.000   0.250    0.23194E-01   0.60882E+00   0.49167E-02
   2.310   0.000   0.300    0.23074E-01   0.63293E+00   0.41502E-02
   2.310   0.000   0.350    0.23027E-01   0.66562E+00   0.30699E-02
   2.310   0.000   0.400    0.22974E-01   0.70213E+00   0.17733E-02
   2.310   0.000   0.425    0.22912E-01   0.71819E+00   0.64263E-02
   2.310   0.000   0.450    0.22858E-01   0.73293E+00   0.36148E-01
   2.310   0.000   0.475    0.23034E-01   0.75031E+00   0.12649E+00
   2.310   0.000   0.500    0.24180E-01   0.76965E+00   0.14310E+00
   2.310   0.000   0.525    0.35483E-01   0.77121E+00   0.75663E-01
   2.310   0.000   0.550    0.64865E-01   0.74797E+00   0.34922E-01
   2.310   0.000   0.575    0.10429E+00   0.72391E+00   0.14513E-01
   2.310   0.000   0.600    0.14678E+00   0.72057E+00   0.73593E-02
   2.310   0.000   0.625    0.19518E+00   0.74512E+00   0.95703E-02
   2.310   0.000   0.650    0.25069E+00   0.78796E+00   0.16884E-01
   2.310   0.000   0.675    0.31998E+00   0.83324E+00   0.35253E-01
   2.310   0.000   0.700    0.40430E+00   0.86224E+00   0.11144E+00
   2.310   0.000   0.725    0.51508E+00   0.72488E+00   0.36377E+00
   2.310   0.000   0.750    0.58627E+00   0.34521E+00   0.67838E+00
   2.310   0.000   0.775    0.58679E+00   0.13944E-01   0.10000E+01
   2.310   0.000   0.800    0.57123E+00   0.18353E-02   0.10000E+01
   2.310   0.000   0.825    0.55692E+00   0.00000E+00   0.10000E+01
   2.310   0.000   0.850    0.54421E+00   0.00000E+00   0.10000E+01
   2.310   0.000   0.900    0.52214E+00   0.00000E+00   0.10000E+01
   2.310   0.000   0.950    0.50803E+00   0.00000E+00   0.10000E+01
   2.310   0.000   1.000    0.49558E+00   0.00000E+00   0.10000E+01
   2.365   0.000   0.000    0.24064E-01   0.58686E+00   0.11573E-01
   2.365   0.000   0.050    0.23863E-01   0.58334E+00   0.99885E-02
   2.365   0.000   0.100    0.23675E-01   0.58352E+00   0.13469E-01
   2.365   0.000   0.150    0.23490E-01   0.58980E+00   0.67286E-02
   2.365   0.000   0.200    0.23313E-01   0.60273E+00   0.56941E-02
   2.365   0.000   0.250    0.23169E-01   0.62235E+00   0.34860E-02
   2.365   0.000   0.300    0.23035E-01   0.64912E+00   0.41916E-02
   2.365   0.000   0.350    0.22926E-01   0.68016E+00   0.14745E-02
   2.365   0.000   0.400    0.22862E-01   0.70223E+00   0.10206E-01
   2.365   0.000   0.425    0.22830E-01   0.70726E+00   0.55640E-01
   2.365   0.000   0.450    0.22776E-01   0.71148E+00   0.14514E+00
   2.365   0.000   0.475    0.23103E-01   0.71841E+00   0.12059E+00
   2.365   0.000   0.500    0.34066E-01   0.70071E+00   0.47223E-01
   2.365   0.000   0.525    0.56933E-01   0.67999E+00   0.16706E-01
   2.365   0.000   0.550    0.84809E-01   0.66760E+00   0.51903E-02
   2.365   0.000   0.575    0.12101E+00   0.67546E+00   0.27712E-02
   2.365   0.000   0.600    0.16459E+00   0.70840E+00   0.34247E-02
   2.365   0.000   0.625    0.21463E+00   0.76005E+00   0.52717E-02
   2.365   0.000   0.650    0.27387E+00   0.82590E+00   0.10358E-01
   2.365   0.000   0.675    0.34523E+00   0.90098E+00   0.31320E-01
   2.365   0.000   0.700    0.42869E+00   0.94963E+00   0.72763E-01
   2.365   0.000   0.725    0.52834E+00   0.90542E+00   0.12346E+00
   2.365   0.000   0.750    0.62980E+00   0.72040E+00   0.31551E+00
   2.365   0.000   0.775    0.65955E+00   0.27760E+00   0.72520E+00
   2.365   0.000   0.800    0.64038E+00   0.28019E-02   0.10000E+01
   2.365   0.000   0.825    0.61679E+00   0.00000E+00   0.10000E+01
   2.365   0.000   0.850    0.59711E+00   0.00000E+00   0.10000E+01
   2.365   0.000   0.900    0.56589E+00   0.00000E+00   0.10000E+01
   2.365   0.000   0.950    0.53996E+00   0.00000E+00   0.10000E+01
   2.365   0.000   1.000    0.52293E+00   0.00000E+00   0.10000E+01
   2.420   0.000   0.000    0.23832E-01   0.58022E+00   0.12442E-01
   2.420   0.000   0.050    0.23749E-01   0.57849E+00   0.86469E-02
   2.420   0.000   0.100    0.23583E-01   0.58155E+00   0.11892E-01
   2.420   0.000   0.150    0.23396E-01   0.59038E+00   0.57034E-02
   2.420   0.000   0.200    0.23194E-01   0.60482E+00   0.39845E-02
   2.420   0.000   0.250    0.23036E-01   0.62489E+00   0.45004E-02
   2.420   0.000   0.300    0.22918E-01   0.64898E+00   0.20811E-02
   2.420   0.000   0.350    0.22791E-01   0.66776E+00   0.31438E-02
   2.420   0.000   0.400    0.22683E-01   0.66361E+00   0.80988E-01
   2.420   0.000   0.425    0.22650E-01   0.65634E+00   0.15259E+00
   2.420   0.000   0.450    0.22615E-01   0.65030E+00   0.94468E-01
   2.420   0.000   0.475    0.27452E-01   0.62548E+00   0.28101E-01
   2.420   0.000   0.500    0.39997E-01   0.59786E+00   0.75294E-02
   2.420   0.000   0.525    0.62302E-01   0.59046E+00   0.19211E-02
