timestamp,longitude,latitude
2007-01-02 21:45:07.140400,3.5746815,-80.19037
2007-01-02 22:24:23.897400,-138.91142,46.97231
2007-01-02 22:25:08.533400,-139.96898000000002,49.619656
2007-01-02 22:25:16.270000,-140.16147,50.077995
2007-01-02 23:22:26.064600,-0.49323666,-76.23980999999999
2007-01-02 23:22:35.734600,-2.0438838,-76.70081
2007-01-02 23:22:35.883400,-2.0683692,-76.70785500000001
2007-01-02 23:22:36.032200,-2.092879,-76.71488000000001
2007-01-02 23:22:44.066400,-3.466049,-77.09135400000001
2007-01-02 23:23:48.789400,-17.863585999999998,-79.7942
2007-01-02 23:23:48.938200,-17.904729999999997,-79.79956
2007-01-02 23:23:49.235800,-17.987144,-79.810265
2007-01-02 23:23:56.823600,-20.150412,-80.07538000000001
2007-01-02 23:23:56.972400,-20.194005999999998,-80.08046999999999
2007-01-02 23:24:09.618400,-24.049093,-80.48906
2007-01-02 23:24:10.064800,-24.190828,-80.50268
2007-01-02 23:24:13.338400,-25.242914000000003,-80.601135
2007-01-02 23:25:17.614000,-49.79419,-81.78615
2007-01-02 23:25:17.911600,-49.920074,-81.78775999999999
2007-01-02 23:25:18.060400,-49.983036,-81.78855
2007-01-02 23:25:28.623200,-54.470881999999996,-81.82264
2007-01-02 23:25:28.772000,-54.53434,-81.82274
2007-01-02 23:25:28.920800,-54.5978,-81.82282
2007-01-02 23:25:29.069600,-54.661263,-81.8229
2007-01-02 23:25:29.218400,-54.724728000000006,-81.82297
2007-01-02 23:25:29.367200,-54.788197,-81.82302
2007-01-02 23:27:49.076400,-101.74419,-78.34821
2007-01-02 23:27:49.522800,-101.84005,-78.329025
2007-01-02 23:27:49.671600,-101.87196999999999,-78.32264
2007-01-02 23:28:10.056200,-105.91597,-77.4211
2007-01-02 23:28:10.205000,-105.94341999999999,-77.41434
2007-01-02 23:28:22.999800,-108.204346,-76.82066999999999
2007-01-02 23:28:28.802000,-109.165146,-76.54542
2007-01-03 00:02:51.410400,-163.06746,45.453823
2007-01-03 00:03:38.427200,-164.13258000000002,48.24797
2007-01-03 00:04:32.138000,-165.47296,51.42858
2007-01-03 00:05:34.479200,-167.24086,55.103530000000006
2007-01-03 01:01:51.454800,-30.851578000000003,-77.74689000000001
2007-01-03 01:01:51.603600,-30.880312,-77.75349399999999
2007-01-03 01:01:51.752400,-30.909075,-77.76009
2007-01-03 01:01:52.050000,-30.966690000000003,-77.773285
2007-01-03 01:01:52.347600,-31.02443,-77.78647
2007-01-03 01:01:52.496400,-31.053444,-77.793076
2007-01-03 01:01:52.645200,-31.08253,-77.79969
2007-01-03 01:01:52.794000,-31.111646999999998,-77.8063
2007-01-03 01:02:05.887400,-33.799965,-78.376465
2007-01-03 01:02:07.970600,-34.251987,-78.46508
2007-01-03 01:02:08.119400,-34.28447,-78.47138000000001
2007-01-03 01:02:08.268200,-34.316986,-78.47768
2007-01-03 01:02:24.039000,-37.967890000000004,-79.12346
2007-01-03 01:02:24.634200,-38.113716,-79.146996
2007-01-03 01:02:46.654600,-43.96105,-79.96579
2007-01-03 01:02:46.803400,-44.003586,-79.97098000000001
2007-01-03 01:02:46.952200,-44.046165,-79.976166
2007-01-03 01:02:47.101000,-44.088786999999996,-79.981346
2007-01-03 01:02:47.249800,-44.131454,-79.98652
2007-01-03 01:02:47.696200,-44.260567,-80.00197
2007-01-03 01:02:47.993800,-44.34711,-80.01223
2007-01-03 01:06:00.521000,-116.12681,-79.969246
2007-01-03 01:06:00.669800,-116.16946999999999,-79.96408000000001
2007-01-03 01:45:00.613400,166.97998,57.0455
2007-01-03 02:40:25.366200,-52.10638,-76.87219
2007-01-03 02:40:25.515000,-52.1317,-76.87918
2007-01-03 02:40:27.598200,-52.490283999999996,-76.97708
2007-01-03 02:40:28.044600,-52.567406000000005,-76.99794
2007-01-03 02:40:42.773800,-55.25451700000001,-77.67195
2007-01-03 02:40:42.922600,-55.282867,-77.678635
2007-01-03 02:40:43.071400,-55.31125,-77.6853
2007-01-03 02:41:39.609400,-68.682625,-79.96503
2007-01-03 02:41:39.758200,-68.72541,-79.97022
2007-01-03 03:21:04.847000,146.87675,47.08748
2007-01-03 05:58:55.466400,-110.36135,-78.826195
2007-01-03 05:58:55.764000,-110.42966499999999,-78.83828000000001
2007-01-03 05:58:55.912800,-110.463875,-78.84432
2007-01-03 05:58:56.060600,-110.49789399999999,-78.85031
2007-01-03 05:58:56.209400,-110.53217,-78.856346
2007-01-03 05:58:56.358200,-110.56648999999999,-78.86237
2007-01-03 05:58:56.507000,-110.60092,-78.86839
2007-01-03 05:58:56.655800,-110.63569,-78.87445
2007-01-03 05:58:56.804600,-110.67053,-78.88051
2007-01-03 05:58:56.953400,-110.70541000000001,-78.88656
2007-01-03 05:58:57.102200,-110.740326,-78.8926
2007-01-03 05:58:58.441400,-111.05587,-78.94672
2007-01-03 05:58:58.590200,-111.09103999999999,-78.95268
2007-01-03 05:58:58.739000,-111.126205,-78.95863
2007-01-03 05:58:58.887800,-111.16141499999999,-78.96458
2007-01-03 05:58:59.036600,-111.196655,-78.97052
2007-01-03 05:58:59.334200,-111.267265,-78.98239000000001
2007-01-03 05:58:59.483000,-111.30285,-78.98838
2007-01-03 05:58:59.631800,-111.33856000000002,-78.994385
2007-01-03 05:58:59.780600,-111.374306,-79.00038
2007-01-03 05:59:14.659600,-115.12652,-79.57625999999999
2007-01-03 05:59:14.808400,-115.16601000000001,-79.58182
2007-01-03 06:00:01.230000,-129.6019,-81.0365
2007-01-03 06:01:51.032400,-174.15851999999998,-81.3207
2007-01-03 06:01:51.181200,-174.21487,-81.31766999999999
2007-01-03 07:36:56.793600,-125.00771,-76.51836999999999
2007-01-03 07:36:56.942400,-125.03188999999999,-76.52543
2007-01-03 07:36:57.091200,-125.05609,-76.53249
2007-01-03 07:36:57.240000,-125.08031000000001,-76.53954
2007-01-03 07:36:59.768600,-125.49333,-76.660095
2007-01-03 07:39:43.879000,-173.95778,-81.79561600000001
2007-01-03 07:39:44.027800,-174.02084,-81.796364
2007-01-03 07:39:44.176600,-174.08393999999998,-81.79709
2007-01-03 08:17:46.391800,72.661766,47.23079
2007-01-03 08:17:56.657000,72.42445,47.841087
2007-01-03 08:17:56.805800,72.420975,47.8499
2007-01-03 08:18:21.207000,71.83845500000001,49.296455
2007-01-03 09:15:58.676400,-151.1794,-76.9303
2007-01-03 09:15:58.974000,-151.23042,-76.94424000000001
2007-01-03 09:15:59.122800,-151.25597,-76.9512
2007-01-03 09:15:59.271600,-151.28156,-76.95817
2007-01-03 09:15:59.569200,-151.33275,-76.97205
2007-01-03 09:15:59.718000,-151.35835,-76.97895
2007-01-03 09:17:42.676600,-177.34102,-80.91624499999999
2007-01-03 09:17:42.825400,-177.3927,-80.92016
2007-01-03 09:17:42.974200,-177.44443,-80.92406
2007-01-03 09:50:14.142400,54.787040000000005,24.149109
2007-01-03 09:58:30.042800,45.105453000000004,53.77032
2007-01-03 09:58:30.340400,45.096764,53.787884
2007-01-03 10:55:29.124800,176.773,-78.5904
2007-01-03 10:55:42.515800,173.63855,-79.13601
2007-01-03 11:34:16.720000,24.845776,42.715897
2007-01-03 15:56:26.283000,13.919402999999999,-78.88023000000001
2007-01-03 15:56:26.431800,13.884635000000001,-78.87420999999999
2007-01-03 15:56:26.579600,13.85016,-78.868195
2007-01-03 16:33:26.900000,-52.805533999999994,51.699604
2007-01-03 16:33:27.048800,-52.809546999999995,51.708412
2007-01-03 16:33:39.994400,-53.160202000000005,52.474169999999994
2007-01-03 16:33:41.927800,-53.213280000000005,52.58764300000001
2007-01-03 17:30:07.831400,87.767845,-76.17993
2007-01-03 17:30:07.980200,87.744896,-76.18711
2007-01-03 17:30:08.129000,87.721924,-76.19428
2007-01-03 17:30:25.238000,84.91635,-77.00808
2007-01-03 17:30:25.535600,84.86442,-77.02195999999999
2007-01-03 17:30:25.982000,84.78609,-77.04271
2007-01-03 17:30:26.279600,84.733734,-77.05653000000001
2007-01-03 17:30:26.428400,84.70772,-77.06345999999999
2007-01-03 17:30:27.023600,84.603775,-77.09116
2007-01-03 17:30:27.767600,84.47316,-77.12557
2007-01-03 17:30:27.916400,84.44693000000001,-77.1324
2007-01-03 17:30:28.511600,84.34180500000001,-77.15979
2007-01-03 17:30:28.809200,84.28913,-77.17358
2007-01-03 17:30:28.958000,84.26275,-77.18046600000001
2007-01-03 17:30:29.106800,84.23635,-77.18735500000001
2007-01-03 17:31:14.188200,74.78686,-79.1306
2007-01-03 17:34:00.530600,13.422721,-81.35325999999999
2007-01-03 17:34:02.911400,12.515592999999999,-81.30568000000001
2007-01-03 17:34:16.450200,7.549925,-80.99678
2007-01-03 17:34:16.599000,7.4972568,-80.99304000000001
2007-01-03 17:34:16.747800,7.4446287,-80.989296
2007-01-03 17:34:23.443800,5.127388,-80.81365
2007-01-03 17:34:28.800600,3.3363004000000003,-80.66314
2007-01-03 17:34:28.949400,3.2874331,-80.65887
2007-01-03 18:11:17.664400,-75.97180999999999,48.015854
2007-01-03 18:11:18.110800,-75.98254,48.04246
2007-01-03 18:13:23.536200,-79.35333,55.448859999999996
2007-01-03 18:13:23.685000,-79.3579,55.457595999999995
2007-01-03 19:10:43.299400,40.060284,-80.41568000000001
2007-01-03 19:11:01.004600,34.199486,-80.92495
2007-01-03 19:11:27.340200,24.38993,-81.49056
2007-01-03 19:11:27.637800,24.272130999999998,-81.4955
2007-01-03 19:12:20.753400,2.0380569,-81.78132
2007-01-03 19:12:20.902200,1.9748578,-81.7804
2007-01-03 19:12:29.978000,-1.8361939999999999,-81.706024
2007-01-03 19:12:30.126800,-1.8982555,-81.70452
2007-01-03 19:12:30.275600,-1.9602948,-81.70302
2007-01-03 19:12:30.424400,-2.0223129,-81.7015
2007-01-03 20:48:10.703200,35.615223,-76.9723
2007-01-03 20:48:22.159800,33.558125,-77.49949000000001
2007-01-03 20:48:22.457400,33.502342,-77.51299
2007-01-03 20:48:50.281000,27.747367999999998,-78.72164000000001
2007-01-03 20:48:50.429800,27.713528000000004,-78.72776999999999
2007-01-03 20:48:50.578600,27.679752,-78.73387
2007-01-03 20:48:50.727400,27.645940000000003,-78.73996
2007-01-03 20:48:50.876200,27.612095,-78.74605600000001
2007-01-03 20:48:51.025000,27.578213,-78.752144
2007-01-03 20:49:22.417800,19.530266,-79.951584
2007-01-03 20:49:22.566600,19.487593,-79.95679
2007-01-03 20:49:22.715400,19.444876,-79.96199
2007-01-03 20:49:23.310600,19.273603,-79.98273499999999
2007-01-03 20:49:25.988000,18.50007,-80.074394
2007-01-03 20:49:26.732000,18.28239,-80.099625
2007-01-03 20:49:27.029600,18.195122,-80.10972
2007-01-03 20:49:27.178400,18.151424,-80.11476
2007-01-03 20:49:27.327200,18.107681,-80.11979000000001
2007-01-03 20:49:27.773600,17.975179999999998,-80.13473499999999
2007-01-03 20:49:27.922400,17.930807,-80.13969
2007-01-03 20:52:52.353600,-57.024815000000004,-79.40105
2007-01-03 20:52:52.502400,-57.06298,-79.39529399999999
2007-01-03 20:52:52.651200,-57.101093000000006,-79.38954
2007-01-03 20:54:01.836200,-71.15221,-76.36355999999999
2007-01-03 21:26:45.056200,-122.506676,39.748905
2007-01-03 21:26:47.138400,-122.54583000000001,39.873329999999996
2007-01-03 21:29:12.353200,-125.61156000000001,48.523727
