timestamp,latitude,longitude
2007-01-14 16:16:34.950200,57.912180000000006,-51.34032
2007-01-14 16:16:35.247800,57.92961,-51.350640000000006
2007-01-14 16:16:42.538000,58.35621999999999,-51.607327000000005
2007-01-14 16:17:05.451200,59.690727,-52.4486
2007-01-14 17:49:39.897800,37.274876,-67.640976
2007-01-15 02:02:36.743000,31.983511,170.25415
2007-01-15 02:02:45.818800,32.528603000000004,170.10634
2007-01-15 02:05:06.569600,40.958557,167.61234
2007-01-15 02:07:40.859200,50.13832,164.22488
2007-01-15 02:08:37.100600,53.459415,162.71903999999998
2007-01-15 02:08:37.844600,53.503124,162.69771
2007-01-17 13:29:47.880400,58.153282,-9.771099000000001
2007-01-17 19:56:15.447200,25.704447000000002,-96.97058
2007-01-17 19:56:15.744800,25.722391000000002,-96.974976
2007-01-18 00:58:59.283000,47.519123,-177.71747
2007-01-18 02:38:50.711200,50.976707,156.13211
2007-01-18 05:48:23.697400,21.45863,115.72243999999999
2007-01-18 12:34:33.063600,59.396713,3.3566027000000003
2007-01-18 14:12:37.069200,56.53131,-19.653557
2007-01-18 15:48:53.800000,47.302727000000004,-40.126529999999995
2007-01-18 15:50:10.572800,51.851653999999996,-42.02863
2007-01-18 15:50:13.548800,52.027058000000004,-42.108475
2007-01-18 16:54:31.249200,-71.50976,-22.114449
2007-01-18 22:26:04.415400,53.108303,-141.49329
2007-01-19 00:05:23.259400,54.621871999999996,-166.9629
2007-01-19 00:06:49.257800,59.654667,-169.8562
2007-01-19 02:47:30.532800,-72.55936,-168.5865
2007-01-19 14:53:22.765000,47.610245,-26.345089
2007-01-19 14:53:22.913800,47.619053,-26.348546999999996
2007-01-19 14:53:23.062600,47.62786,-26.352003000000003
2007-01-19 14:53:23.211400,47.63665,-26.355427000000002
2007-01-19 14:56:34.846800,58.924409999999995,-31.884092
2007-01-19 14:56:40.202600,59.23522,-32.080738000000004
2007-01-19 16:35:05.633400,57.623177,-55.81524
2007-01-19 16:35:13.221200,58.066616,-56.077923
2007-01-19 16:35:34.200000,59.289516000000006,-56.835625
2007-01-20 02:22:58.271200,38.290195000000004,163.80278
2007-01-20 02:22:58.420000,38.299152,163.80008
2007-01-20 02:25:48.034000,48.409991999999995,160.29047
2007-01-20 12:21:46.752400,57.824546999999995,7.409181599999999
2007-01-20 13:59:11.478800,52.636803,-14.588216000000001
2007-01-20 14:00:45.957800,58.18405,-17.527317
2007-01-20 14:00:47.445800,58.270927,-17.579866
2007-01-20 23:53:34.528800,56.4206,-164.83292
2007-01-20 23:54:53.236000,61.007923,-167.69086000000001
2007-01-21 01:26:54.800800,36.65672,178.1946
2007-01-21 01:31:02.528800,51.41178,172.92497
2007-01-21 01:31:16.365200,52.227818,172.55478
2007-01-21 04:41:35.028000,25.490305,131.7379
2007-01-21 22:57:48.615800,55.856476,-150.62093000000002
2007-01-21 22:58:02.601000,56.676376,-151.0706
2007-01-21 22:58:02.898600,56.693893,-151.08041
2007-01-22 01:38:41.347400,-75.320465,-145.3258
2007-01-22 02:14:17.009600,51.27406,162.16731000000001
2007-01-22 02:16:17.822200,58.373706999999996,158.49153
2007-01-22 02:16:17.971000,58.382397,158.48615
2007-01-22 02:16:18.268600,58.399776,158.47539
2007-01-22 02:16:22.881400,58.66975,158.30966
2007-01-22 02:16:34.635600,59.353396999999994,157.8791
2007-01-22 02:16:38.802000,59.595543000000006,157.72243
2007-01-22 02:16:39.694800,59.647587,157.68886
2007-01-22 02:16:42.074600,59.786064,157.59814
2007-01-22 02:16:45.199400,59.967392000000004,157.47795
