eof_ts-msl-12,eof_ts-msl-13,eof_ts-msl-14,eof_ts-msl-15,eof_ts-msl-16,eof_ts-msl-17,eof_ts-msl-19,eof_ts-msl-20,eof_ts-msl-21,eof_ts-msl-22,eof_ts-msl-26,eof_ts-msl-28,eof_ts-msl-4,eof_ts-msl-5,eof_ts-msl-6,eof_ts-si10-10,eof_ts-si10-11,eof_ts-si10-12,eof_ts-si10-14,eof_ts-si10-16,eof_ts-si10-19,eof_ts-si10-2,eof_ts-si10-26,eof_ts-si10-28,eof_ts-si10-7,eof_ts-si10-8,eof_ts-sst-12,eof_ts-sst-14,eof_ts-sst-15,eof_ts-sst-16,eof_ts-sst-17,eof_ts-sst-19,eof_ts-sst-2,eof_ts-sst-21,eof_ts-sst-22,eof_ts-sst-27,eof_ts-sst-7,eof_ts-t2m-10,eof_ts-t2m-11,eof_ts-t2m-12,eof_ts-t2m-14,eof_ts-t2m-15,eof_ts-t2m-16,eof_ts-t2m-17,eof_ts-t2m-18,eof_ts-t2m-19,eof_ts-t2m-20,eof_ts-t2m-21,eof_ts-t2m-22,eof_ts-t2m-23,eof_ts-t2m-24,eof_ts-t2m-25,eof_ts-t2m-26,eof_ts-t2m-27,eof_ts-t2m-28,eof_ts-t2m-29,eof_ts-t2m-6,eof_ts-t2m-7,eof_ts-t2m-8,eof_ts-t2m-9
0.206491,-0.4603135,1.395949,0.8618742,1.656787,0.6698242,0.7869326,0.7124165,0.4395205,1.36133,-1.639796,-0.3033339,-1.390787,0.6237378,-1.372985,0.215095,-1.037024,0.5358086,0.6657597,0.3147845,-0.5032213,-0.00597454,0.8237033,0.8312518,0.1019297,-0.7839288,0.2667274,1.257313,1.363541,0.3935538,0.9820937,0.6750975,0.557384,0.2034504,-0.2982343,-0.5983593,-0.1536574,-0.94798,-0.6963263,-0.4437009,0.66381,0.6606803,-0.748705,0.6476703,0.5279592,-0.3380432,2.050709,0.580293,-0.4621863,-0.4963617,-0.829709,-0.5786023,0.72113,0.602464,0.8965974,-0.5627561,0.5972976,0.6112179,0.3423398,-0.623827
0.2539535,-0.7455137,1.157039,0.1992799,1.467336,0.5167211,0.2008003,1.191257,0.3773682,0.5314185,-1.611029,-1.149257,-0.5184398,0.1085935,-0.6533371,0.3040187,-1.943452,1.35377,1.183551,0.8648157,-0.5035254,0.7521977,0.9856192,-0.4722944,0.9864323,-0.617758,1.088228,0.4805882,0.699698,0.1397309,0.2296268,-0.1774887,-0.2273819,1.181903,-0.233889,-0.1400531,-0.7717751,-1.18413,-1.25217,-1.189512,1.288463,1.281992,-1.258492,1.227482,1.146855,-0.7498302,1.307607,0.9938538,-1.117946,-1.090508,-1.51709,-1.118493,1.603885,1.160833,1.375994,-1.113328,1.156358,1.198853,0.08637451,-1.160596
-1.081508,-1.196739,1.018387,0.3310218,0.9190447,0.3337257,-0.1436641,0.3501217,0.7208931,0.7369401,-0.35868,-1.00547,-0.3163157,-0.0358712,-0.921698,0.6795235,-2.409632,1.530403,1.228293,0.9854754,-0.9362202,1.096645,1.288695,-0.7324054,1.383595,-0.5523962,1.283579,0.2139651,-0.4670241,0.5696497,-0.7314796,-1.226948,-1.201234,1.733516,-0.5853641,1.205772,-0.8549494,-1.231493,-1.453458,-1.499585,1.489123,1.410076,-1.489781,1.508969,1.436561,-1.138201,0.1564075,1.388906,-1.390784,-1.494251,-1.261291,-1.546517,1.766877,1.344427,1.528407,-1.412699,1.408232,1.506462,-0.09945496,-1.469318
0.005223384,-0.7919298,0.5712864,0.9135337,1.291975,0.5993133,0.214952,1.004722,0.7569228,1.468798,-0.2356065,-0.7038873,-1.027706,0.5297779,-0.8021691,1.076156,-2.016339,1.430508,0.3995201,1.033157,-0.7028676,1.274869,1.350283,0.3277421,0.546414,-1.294975,1.466111,-0.07447559,-1.212155,1.511152,-1.430737,-1.824187,-1.763525,1.756158,-1.977268,1.879504,-0.6077941,-0.8345904,-1.333922,-1.572033,1.32612,1.279562,-1.278784,1.471355,1.321091,-1.21097,0.05065671,1.269972,-1.222769,-1.448299,-1.383606,-1.319931,1.491441,1.499136,1.399111,-1.474703,1.29328,1.415098,0.2158335,-1.275459
-0.3307023,-0.2703394,-0.6820508,0.09487581,0.4607958,0.7821349,0.1249325,1.769233,-0.2952531,1.350475,-0.1309389,-1.121425,0.3332969,0.1623992,-0.1702661,1.287192,-1.534043,0.6658221,-0.3292839,1.014594,-1.183842,1.147635,0.5686162,0.1280058,1.120118,-0.516826,1.041984,-0.4168564,-1.137356,1.800336,-1.337838,-1.516865,-1.54318,1.092893,-2.454589,0.9931993,-0.3882112,-0.2043738,-1.006284,-0.9976906,0.936505,0.744714,-0.7918088,0.9879673,0.8584487,-0.9362721,-0.5517316,0.8621031,-1.014704,-0.9249657,-1.029688,-0.8874742,1.090181,0.9839731,0.955822,-0.9652453,0.6769578,0.944999,0.429354,-0.7424765
1.010832,0.3079942,0.1715921,1.256513,-0.0337882,0.9214382,0.3614077,2.698808,0.4253527,2.773644,-1.066091,-1.24212,-1.384897,1.460497,0.7097952,1.526905,-0.8634731,0.5220295,0.1168864,0.1166797,-0.255053,0.4829099,-0.3354505,1.280165,-0.1248916,-0.6836389,0.2112343,-0.0245456,-0.7064969,0.8320644,-0.5529565,-0.5082845,-0.7530981,0.07291853,-1.052863,-0.2559513,-0.1743526,0.4072167,-0.1787442,-0.4904539,0.300265,0.1600961,-0.154103,0.3418624,0.2587665,-0.4233946,-1.43164,0.2577534,-0.08581097,-0.4221451,-0.3434542,-0.09487059,0.6962762,0.2694517,0.2185997,-0.3553057,0.3015828,0.2976237,0.8461492,-0.2818988
0.4566369,0.08827718,0.755928,1.00949,0.07562062,1.467825,0.9535046,2.536527,0.4552656,2.282405,-1.169394,-0.01889958,-1.335482,0.391929,-0.3978994,1.207386,0.1218789,-0.06596735,-0.7826284,-1.070375,0.6408961,-0.135123,-1.137803,1.581287,-0.8302213,-0.6060623,-0.4100977,0.5296152,-0.06381936,0.4823858,0.1595498,0.4198675,-0.002746216,-0.573306,-0.03064959,-0.7634068,0.1361787,1.035566,0.2883607,0.2804266,-0.3019812,-0.4708394,0.5574074,-0.229265,-0.3268193,0.4807731,-1.397545,-0.3278996,0.443329,0.2286026,0.5822498,0.8882819,-0.005393476,-0.07613376,-0.3200061,0.4067557,-0.4258844,-0.4041414,0.5144995,0.4768308
1.126384,1.00403,1.191547,1.169596,0.7411219,1.939019,1.617294,2.997187,-0.1370972,0.8945373,1.814692,1.625095,-0.9891621,-0.3008313,-0.9908515,2.245697,-0.3524057,-0.4827642,-2.414546,-1.094533,1.610331,-0.5618793,-0.9249359,0.1397563,-1.271331,-0.9255455,-0.629913,0.9037939,0.5883035,0.806878,0.9609989,0.8764076,0.5075659,-0.8177406,-0.6695493,-0.8922824,0.5626758,1.843353,0.9617036,1.033648,-0.892682,-1.371722,1.249224,-0.6864155,-0.9260218,0.9966561,-2.590182,-1.067374,0.7493878,0.8666003,0.8876123,1.510332,-0.897378,-0.9854074,-0.6088489,1.193744,-1.331861,-0.9669096,0.1087815,1.360064
1.641576,2.997004,-1.182474,-1.013814,-1.536593,-1.174786,2.067449,-1.922205,-1.776294,-0.8340392,2.916411,2.410838,0.7651359,1.29463,1.681399,2.046181,-0.1512653,-0.05728251,-1.172512,-0.7529105,0.5894561,-1.055665,-0.4152668,-0.5061753,-1.098501,1.201991,-0.8229283,0.9455371,0.9589959,1.36783,1.060086,0.9017837,0.8688478,-0.6530133,-2.050123,-1.194018,1.317471,1.862699,1.078102,1.428807,-1.034033,-1.627896,1.163908,-1.186013,-1.343466,1.501122,-0.1349278,-1.532223,1.321502,1.418659,1.83022,1.782221,-1.420048,-1.310732,-1.223871,1.762661,-1.418874,-1.188226,0.1846455,1.224275
1.773029,2.704042,-1.793448,-0.1016232,-2.759786,-0.1481411,0.006918266,-0.4061881,-2.485427,-0.3064682,-0.2545196,0.7535134,0.4332453,1.711136,0.8860675,1.866424,0.2578371,-1.610696,-2.585865,-1.089182,1.281325,-1.25624,-0.5943528,0.4268477,-0.5925211,2.140887,-0.6557383,1.124747,1.194295,1.435981,1.239429,0.7906437,1.039836,-0.4520825,-3.006328,-1.136401,1.454503,1.328218,1.158495,1.381849,-1.211884,-1.292002,1.27336,-1.273482,-1.501084,1.442899,-0.3763342,-1.375421,1.420949,1.353611,0.3961252,1.104193,-1.289449,-1.078335,-1.536958,1.381319,-1.386724,-1.268465,1.205368,1.487163
1.782116,1.574361,-1.238917,-1.490664,-0.735244,-0.6835164,0.3072424,-1.041772,-1.637731,-0.5206555,0.5932938,0.526364,0.8469102,1.398716,1.905316,1.674836,0.1286757,0.03026184,-1.104629,-1.049396,0.03027503,-1.235967,-0.6053392,0.8045847,-0.5841448,-0.6013796,-0.8485188,1.142871,1.259074,1.162284,0.9453448,0.89066,1.099174,-0.4243556,-2.24989,-1.290947,1.269834,0.593837,0.8319629,1.023939,-0.7735737,-0.6962221,0.4857674,-0.9755808,-1.007283,0.917962,0.7528843,-0.9733043,0.8444249,0.9747961,0.3441213,0.8543412,-0.7031918,-0.7020628,-0.8312548,1.022794,-1.170108,-0.8453017,0.6482885,0.4858319
1.037375,1.578841,-0.9567376,-1.092287,-1.422046,-1.038234,-0.1193645,-1.082414,-1.167318,-1.455549,-0.4668549,1.280504,1.249178,0.426791,1.79518,0.9993942,-0.01815329,-0.2470408,-0.6887542,-0.4879309,-0.4109749,-0.7498555,-0.01571637,-0.2105046,0.07059246,-0.1395212,-0.2409917,0.6842646,1.315714,0.3530599,0.9114314,0.8726704,0.945211,-0.1162868,-1.159098,-1.178371,0.8135568,-0.4273778,0.3573975,0.5673144,-0.360037,0.2047424,-0.1395188,-0.3578166,-0.172614,0.454522,0.6961097,-0.08788946,0.01316258,0.2572156,-0.262026,-0.01913495,-0.01070255,-0.009360556,-0.06028204,0.09800643,-0.2646349,-0.2630274,0.2111013,-0.1204035
1.619723,0.8731417,-2.089213,-1.887426,-0.7694932,-1.201703,0.6726782,-0.5078365,-2.383927,-1.213141,-1.461416,-0.9622157,1.558855,1.980219,1.607599,0.4523631,-0.525021,-0.1806429,0.240853,0.206221,-0.7010577,-0.0208106,0.6876591,-0.1957281,0.8180676,-0.5683411,0.4294548,0.292849,1.181132,-0.3243911,0.5667282,0.548167,0.4951841,0.4563293,0.1534897,-0.6666561,-0.1905932,-0.929201,-0.5823259,-0.4391251,0.5445604,0.6830333,-0.683782,0.483778,0.316485,-0.2532425,1.032961,0.4918834,-0.5251647,-0.4588176,-0.7047401,-0.4858749,0.7127584,0.7793136,0.6113501,-0.5490931,0.6155883,0.51601,-0.2622912,-0.6785995
0.522391,1.256374,-1.37636,-2.018322,-0.540442,-2.034723,0.7439859,-0.7220734,-2.431634,-1.619617,-1.306038,1.094671,1.933907,0.9657918,1.837827,0.7161664,-1.640387,0.7813477,1.262459,1.333209,0.09884947,0.6421773,0.9256368,-1.126821,1.060995,-0.2348009,0.8206173,-0.4004,0.5566316,-0.3362276,-0.2114827,-0.2425141,-0.2655644,1.360097,0.438819,0.391054,-0.8515168,-1.321692,-1.23638,-1.082947,1.251878,1.293112,-1.272469,1.151451,0.9539781,-0.6581284,1.566754,1.232729,-1.371858,-1.083714,-1.47177,-1.053295,1.272562,1.103994,1.171152,-1.018471,1.15038,1.200461,-1.661662,-1.30439
-0.2083446,1.051823,-1.458636,-2.55872,-0.9034799,-1.659815,1.414844,-0.9254504,-2.747891,-2.285363,0.8715545,0.6990765,3.247661,0.728038,1.936096,0.8955184,-1.911128,0.5575377,0.1765771,1.182591,0.2050892,0.9989938,1.49112,-1.671653,1.605725,-0.2498019,0.9301377,-0.7095252,-0.5891289,0.3010563,-1.179305,-1.266035,-1.215356,1.828284,-0.517241,1.443835,-0.8609583,-1.319239,-1.431547,-1.343061,1.5477,1.437313,-1.525126,1.543999,1.498903,-1.146446,1.039404,1.459786,-2.051377,-1.512313,-1.694771,-1.59613,1.253378,1.609709,1.599626,-1.422418,1.446371,1.530924,-2.991367,-1.474187
-0.5348473,1.373188,-0.7985605,-1.850519,-1.103454,-2.756473,1.080685,-2.067905,-2.616896,-2.41975,-0.5805652,0.4582948,2.497507,1.711901,2.241339,0.9236229,-2.145142,0.6354558,1.732008,1.189206,-0.7979521,1.314244,1.67783,-1.285453,1.375158,-0.5903711,1.160232,-0.7809938,-1.373178,1.220981,-1.761355,-1.833964,-1.762767,1.823478,-1.467283,1.853745,-0.4743234,-0.9934777,-1.269064,-1.570071,1.382764,1.298802,-1.37986,1.428558,1.477589,-1.231713,-0.2600213,1.443384,-1.622664,-1.448343,-1.525233,-1.501401,0.9327976,1.457785,1.263321,-1.403191,1.303532,1.420762,-1.997631,-1.257351
0.4909813,1.664945,-2.749254,-3.318911,-2.330792,-2.46525,0.7774291,-1.353557,-1.899026,-1.460071,-0.8281571,1.16824,2.310084,0.5453777,3.032564,1.752861,-1.281631,1.152054,1.184507,1.25857,-0.2162255,1.136778,0.6636554,-1.881729,0.9431517,0.3728864,0.8948628,-0.9840335,-1.475989,1.102559,-1.453687,-1.506676,-1.535785,1.159849,-0.7545515,1.210755,-0.2852125,-0.4640401,-0.8062007,-0.7024315,0.8814848,0.7191421,-0.7645881,0.8927647,0.9028944,-0.9116529,-1.24885,0.8425219,-0.9316497,-0.9639236,-0.4933611,-0.7416664,0.8403706,0.9086963,0.8024803,-0.9093491,0.8690119,0.9493027,-0.2669683,-0.9036288
1.259221,1.641083,-1.949027,-1.72875,-2.006197,-1.478627,0.1802458,-0.2639816,-2.640609,-0.537078,-1.082551,-0.2115923,1.471156,2.296556,2.910321,0.6665343,-0.9395148,-0.8505504,-0.07690435,-0.3829539,-0.876266,0.6166881,-0.1197237,0.3636836,0.1103451,-0.1051565,0.3816364,-0.5792533,-0.9453816,0.2074248,-0.7261443,-0.5359085,-0.7801827,0.1546653,0.134725,-0.007915721,-0.1178014,0.1907447,-0.1375633,-0.4210025,0.2598671,0.2335223,-0.2166556,0.2060355,0.2812009,-0.4860222,-1.475421,0.280676,-0.04986893,-0.4128445,0.3788146,-0.1674108,0.3089015,0.4495988,0.08089054,-0.3369362,0.2592579,0.2714532,-0.07622953,-0.3628675
1.79192,2.269088,-2.664369,-2.823542,-2.633344,-1.851135,-1.342759,-1.64846,-2.500276,-0.4976853,0.02786905,1.016953,2.102695,1.480562,2.680599,1.131192,-0.2751559,-0.8479992,-0.1387286,-0.1860621,0.8750353,-0.0697896,-1.12057,0.4823629,-0.3732962,0.5792804,-0.6331034,0.1721548,-0.4739113,0.620204,-0.4084096,0.4193099,-0.04528698,-0.6861755,0.4451761,-1.065711,0.4400596,1.084934,0.8587466,0.4327669,-0.6106614,-0.7252095,0.6882813,-0.5388992,-0.5243062,0.691723,-1.505347,-0.427564,0.4133112,0.2933505,1.311748,0.3481894,-0.3233032,-0.5450088,-0.9276944,0.4400821,-0.715839,-0.4959878,0.2624432,0.5984071
1.672659,1.151254,-1.325572,-1.333216,-2.751782,-1.304418,1.097217,-1.798981,-1.895603,-0.8833099,1.784429,0.9703497,0.6515484,2.189304,2.476918,2.787971,0.2467377,-0.5274833,-0.722045,-1.276219,0.5825523,-0.8958111,-1.216722,-0.1286625,-1.520591,2.051284,-1.280724,0.6270612,0.1336494,1.271944,0.098136,0.9697593,0.5146638,-1.02917,0.4566828,-1.361241,0.8628775,1.455806,1.169026,0.9616143,-1.010815,-1.201061,1.051488,-1.10663,-1.041316,1.282816,0.2793559,-1.109029,1.159518,0.9041016,2.160891,1.377728,-0.9838871,-1.110803,-1.369635,1.044865,-0.7240785,-0.8667179,-0.133643,0.6627428
1.160197,0.8442019,-1.164271,-1.050226,-1.249263,-0.2817032,1.110025,-2.574354,-1.20236,-0.9680616,2.371167,0.4351717,0.4451562,-0.09932402,1.111831,2.01034,1.375661,-0.9399475,-1.299848,-1.025564,-0.4669828,-1.084822,-0.7195678,-0.7039954,-0.9539859,1.336153,-1.461596,0.4481684,0.2142614,1.241645,0.4201204,0.8031217,0.7789384,-0.7505886,-0.1658518,-1.299123,1.285451,1.622256,1.691036,1.348409,-1.174925,-1.476802,1.181827,-1.304,-1.336161,1.435831,1.309796,-1.454687,1.254543,1.268893,1.969071,1.34336,-1.378521,-1.636641,-1.215735,1.405898,-1.327319,-1.067294,0.1430577,1.111894
1.111242,0.6179497,0.02481969,-0.9085907,0.01735022,-0.1461303,1.035928,-1.785959,-0.6964936,-0.7428055,1.628816,0.573305,-0.6177,-0.6036611,1.480988,1.488627,1.424531,-0.7742274,-1.496504,-1.538428,-0.398221,-1.400185,-1.233848,0.3835916,-1.199501,0.5970238,-2.04394,0.507937,0.5462157,1.450036,0.9175953,0.7643044,0.970857,-0.5682246,-0.8379047,-1.237506,1.458461,1.29992,1.378486,1.389323,-1.106019,-1.380202,1.04828,-1.237377,-1.402322,1.15877,1.092975,-1.399771,1.66086,1.083171,1.302755,1.103998,-1.384317,-1.375569,-1.577208,1.299818,-0.8747662,-1.071407,0.3727984,0.9718899
0.8827584,0.9534099,-0.491886,-0.3679189,-0.007721557,-0.2216293,-2.038115,-1.182825,-0.1730963,-0.4939919,0.4556643,-0.08558088,0.1132678,1.22299,1.42123,1.486132,0.5475173,-0.1552845,-0.7223732,-0.8686786,-0.8909158,-1.222603,-0.7376164,0.3431509,-0.5083303,0.1476925,-1.664554,0.5389488,0.667506,0.4458964,0.9181805,0.7603297,0.9946169,-0.482855,-0.704877,-1.062941,1.296339,0.4147304,1.526273,0.933867,-1.190836,-0.6955098,0.7633095,-0.9961965,-0.9980257,0.9980751,1.649683,-0.8356878,0.9404104,0.6357872,0.7888185,0.4619404,-0.6885806,-1.163494,-1.055472,0.6146039,-0.7508096,-0.8724959,0.8277126,0.7166222
0.7690479,0.3526079,-0.7418883,-0.4011293,-0.4643242,-0.6978232,2.393773,-0.2644656,-0.09745984,-0.4969666,-0.9187423,-0.6963674,0.4881433,2.016597,0.5825872,0.07486668,-0.03898729,0.07415065,-0.09005199,-0.1595721,-0.7388021,-0.6683146,-0.1480705,0.6095842,-0.03943602,-1.027599,-0.6459862,0.7983472,0.9446811,-0.296159,0.9840761,0.7043484,0.8358206,-0.1476326,-0.5477462,-0.6699333,0.6939444,-0.4512242,0.244362,0.1709074,-0.2649701,0.1817791,0.01305425,-0.1240801,-0.1667419,0.1677792,0.3715365,-0.1456737,0.08479144,0.1088133,-0.5814093,0.1976769,-0.3694046,-0.08265149,0.2279661,-0.07887982,-0.004808431,-0.1976233,0.04463044,-0.04110878
0.8524279,0.4090834,-0.7360061,-1.376924,0.3554823,-0.9007266,0.6681267,-1.376211,-1.027077,-0.8000302,-0.9976691,-0.8050522,1.052003,0.5553412,0.8534621,-0.4667854,-0.1787106,0.1030744,0.7892969,0.4711214,-0.7144585,0.08419509,0.8002292,0.03233595,0.9107696,-1.029633,0.125301,0.513724,0.6844404,-1.102067,0.4334556,0.2740488,0.3396323,0.5658367,0.1535297,-0.1135284,-0.2362761,-0.9557114,-0.5512819,-0.694592,0.6717178,0.7592879,-0.7349079,0.6395248,0.5563426,-0.3384444,0.9036331,0.6122859,-0.6738981,-0.6090087,-1.009016,-0.5439762,0.5636605,0.7451866,0.9130871,-0.5483279,0.6469736,0.6055111,-1.410856,-0.6786929
1.125404,0.6878135,-0.04128814,-1.767838,-0.1078187,-0.6301919,0.4221766,-0.3635672,-0.699523,-1.646715,-1.227962,0.2054407,1.295606,-1.300889,0.9097232,-0.3899975,-0.599286,1.178555,-0.2496486,0.8207714,0.5575233,0.6387106,0.5556006,-1.193699,0.99545,-0.9433932,0.556134,-0.4105361,0.1383241,-0.4642002,-0.1382097,-0.5189437,-0.3972659,1.539256,-0.4874316,0.3276667,-0.8308225,-1.375085,-1.253107,-0.8275371,1.376966,1.320226,-1.312283,1.287266,1.19391,-0.8745247,1.60956,1.203967,-1.287301,-1.165436,-1.245559,-0.9133129,1.632958,1.147286,1.320953,-1.078095,1.282353,1.275651,-1.404252,-1.400435
0.9030734,-0.07562359,-0.557343,-1.309835,-0.1178829,-0.9728634,0.5903726,-0.7094077,0.8704084,-1.031751,-0.8643861,-0.8169191,0.3766287,0.4017876,0.4663672,0.1723206,-1.954476,1.637373,0.8623158,1.008012,-0.3247409,0.9596733,1.580211,-1.25186,1.187411,-0.4713595,0.875678,-0.6316086,-0.9138801,0.2471712,-1.113659,-1.544069,-1.340655,2.005017,-1.190261,1.643187,-0.9327905,-1.364193,-1.341839,-1.52224,1.493035,1.473333,-1.489568,1.522902,1.357073,-1.251235,0.7302039,1.390421,-1.394529,-1.533547,-1.193127,-1.38183,1.631645,1.334265,1.379322,-1.46045,1.540278,1.514278,-0.6809866,-1.590126
1.343578,0.4964645,-1.70583,-1.280452,-0.4544355,-2.097268,0.2878288,-1.927297,-0.9521592,0.4001099,-1.567449,-0.2875299,-0.1726077,1.458225,0.7774608,0.008591373,-1.884901,0.8017698,1.478276,1.756796,-1.039945,1.532259,1.601892,-0.3966344,0.3099476,-0.4978243,1.13563,-1.008227,-1.800202,0.5755835,-1.817515,-2.096127,-1.859775,1.97734,-2.090562,2.160003,-0.4784626,-0.9522679,-1.249978,-1.38333,1.32316,1.237033,-1.233266,1.420533,1.361488,-1.231774,-0.8792222,1.388683,-1.422416,-1.400179,-1.163516,-1.271144,1.26441,1.324365,1.289815,-1.358551,1.318206,1.38657,-0.5040036,-1.258525
0.2939264,0.08154774,-2.356639,-1.851206,-1.064159,-2.109619,0.3301076,-1.260559,-1.062622,-0.7950838,-0.2749817,-0.7317704,1.878833,2.177979,1.644337,0.5953505,-1.460125,0.5434775,1.008657,1.150092,-0.4535029,1.277422,0.8315828,-0.5364978,0.8164421,-0.8459432,0.6990064,-0.9697455,-1.84168,0.629629,-1.809532,-1.728832,-1.648295,1.173458,-1.531297,1.496757,-0.07825942,-0.4747496,-0.7977468,-1.027675,0.9830735,0.8067361,-0.8685304,0.9355747,0.7889308,-1.048604,-0.9588077,0.8606521,-0.6646381,-0.9811173,-0.5021365,-0.6858013,0.7132375,1.078718,0.7512714,-0.9088613,0.8853246,0.9743019,-0.4987752,-0.9484106
0.9736583,1.378896,-2.007345,-1.599245,-1.204111,-1.101985,1.342721,0.2512256,-0.6626,-0.7045366,0.4290272,-0.6665465,2.663124,0.6095687,0.6864836,-0.2867847,-0.332463,-0.3975483,-0.2832572,-0.2373204,-0.1210899,0.6725994,-0.1242256,-0.2176724,0.3341182,-0.8938857,0.3578634,-0.6843342,-1.149771,0.5612268,-0.8576647,-0.76788,-0.9062797,0.3618403,-0.3131667,0.8376357,0.08779659,0.2432363,-0.3212259,-0.167235,0.3728604,0.104743,-0.1097487,0.3176329,0.2318941,-0.394309,-1.548645,0.3059322,-0.3056852,-0.3003686,-0.1300829,0.04721247,0.3231601,0.4891438,0.4450092,-0.1419457,0.001594969,0.3037119,-0.4848735,-0.2269211
0.7886795,0.6081418,-0.9525086,-1.725691,-1.814731,-1.618822,1.037762,-1.223836,-1.726779,-2.026118,0.7779904,1.088688,1.551062,0.6275864,0.6621738,0.3872382,0.3009766,-0.7007423,0.6917758,-0.4549119,0.42494,-0.0315069,-0.6956553,-0.1845346,-0.61138,0.01365316,-0.5537993,-0.3235094,-0.5797728,0.571353,-0.1768406,0.1748194,-0.1458558,-0.4167306,0.1739894,0.1212592,0.5173539,0.991381,0.5072886,0.6236214,-0.4147631,-0.7097387,0.6161835,-0.420914,-0.4182335,0.3910626,-1.525773,-0.3790371,0.2864122,0.4390385,0.5555852,0.7998133,-0.3379309,-0.6181853,-0.2817619,0.6268954,-0.8937818,-0.3874026,-0.1728027,0.5534981
0.4817183,1.900288,-1.344035,-1.783611,-2.228991,-0.9681867,1.633218,-1.671447,-2.064948,-2.759672,2.963231,1.552192,1.55815,0.4530289,1.564042,0.8132454,0.3778906,-1.001197,-0.2207198,-0.8978313,1.829763,-0.7612717,-1.164746,-0.7656667,-0.8523546,0.9651451,-0.9626103,0.2356013,-0.0739748,0.5094352,0.3964601,0.7312365,0.4302618,-0.829609,0.30378,-0.4463848,1.004911,1.705672,1.162763,1.101787,-0.9933429,-1.516538,1.113224,-0.9722099,-1.098624,1.222109,-0.01686437,-1.164764,1.021784,1.013151,1.174167,1.362665,-1.222225,-1.220608,-1.025385,1.255513,-1.381746,-0.9471573,-0.4291578,1.233338
0.7054368,2.125284,-1.126676,-0.9765723,-1.445752,-0.03466812,-0.4080089,-1.463647,0.2116307,-0.3752842,1.251375,1.678223,-0.5666316,0.006949054,0.115351,1.644596,0.6951889,0.1730109,-0.3608683,-0.4817324,2.413999,-1.202336,-0.1460391,-0.9761267,-1.021494,1.574385,-0.9598783,0.2344983,0.1754116,0.3241292,0.7830315,0.7426298,0.8134667,-0.7056454,-0.8024372,-0.6067552,1.42186,1.52123,1.156228,1.385239,-1.333953,-1.520048,1.500234,-1.34945,-1.472291,1.676522,0.584978,-1.570601,1.397693,1.528279,1.293351,1.676734,-1.664714,-1.631464,-1.24593,1.494601,-1.437414,-1.291801,0.1997856,1.57524
0.09553,1.203286,0.1794509,0.3271352,-0.1354648,0.2478283,0.5060292,-1.000459,0.2968883,-0.2322831,1.174623,-0.2026981,-0.1840219,0.5495498,0.6627705,1.858756,0.9721261,-0.9580651,-0.9499322,-1.253913,1.542943,-1.511496,-0.6792964,-0.3574746,-0.9731594,0.7429182,-0.8993379,0.3690215,0.4066198,0.6133122,1.02345,0.7620456,1.014356,-0.608181,-1.333737,-0.8136129,1.506532,1.163649,1.710625,1.423983,-1.655585,-1.426223,1.571371,-1.411034,-1.580449,1.55861,0.003027871,-1.491707,1.61358,1.373878,0.6675361,1.444014,-1.635783,-1.312393,-1.45826,1.27982,-1.114779,-1.433386,1.288063,1.290363
0.06796797,2.258501,-0.6749204,0.8584341,0.1396459,0.4852898,1.467352,0.1344494,0.9171994,0.6072664,-0.8841699,-0.5772859,-0.03182634,1.924763,-1.02837,1.009144,0.267672,-0.6873057,-1.018394,-0.7099449,1.906793,-1.200504,-0.2674143,0.8757252,-0.4849746,-0.582464,-0.5949848,0.3715294,0.6898111,0.6483452,1.1235,0.8121742,1.057895,-0.5475478,-1.979969,-0.5590085,1.336454,0.5238202,0.9970727,0.7538747,-1.125755,-0.8514571,0.9764927,-0.8453419,-1.180869,0.9294224,-2.234074,-1.017007,1.070761,0.9231389,-0.4092525,1.10535,-1.227887,-0.8019712,-0.7847504,0.9217432,-1.133693,-1.116348,1.121314,1.359757
1.118073,-0.1709622,-0.4456677,-0.1752423,0.09595438,-0.08197041,-0.0918652,-0.4011221,-0.2439072,0.6496399,-1.772592,-1.408936,-0.4444585,0.5907283,-1.472722,-0.06525166,0.2213566,-0.9480239,0.1156137,-0.1591397,0.1359774,-0.729142,-0.115285,1.248623,0.01402351,-0.3332205,-0.03762909,0.4999449,0.8438332,0.4008863,0.8556745,0.822508,0.9089195,-0.4371612,-1.562908,-0.7349735,0.7895124,-0.2725845,0.3877598,0.4117174,-0.4026792,-0.03490081,0.08518545,-0.3416615,-0.517844,0.3881842,-0.131887,-0.2724728,0.5794877,0.4141229,-0.152939,0.4656702,-0.184734,-0.1496366,0.03785574,0.268126,-0.5509958,-0.3956867,1.999661,0.1530957
